Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium
3,1,162,3,10,1500,1,0,0,0,0,1,1,0,0,0,0,1
6,3,297,4,2,1600,1,0,0,0,0,1,0,1,0,0,0,1
4,4,247,2,9,5100,0,1,0,0,0,0,0,0,1,0,0,1
4,1,273,3,10,3800,1,0,0,0,1,0,0,0,1,0,0,1
5,1,226,4,10,3100,1,0,0,0,0,1,1,0,0,1,0,0
4,2,173,3,10,5200,0,0,1,0,0,0,1,0,0,0,0,1
5,4,142,4,8,5500,1,0,0,0,0,1,1,0,0,1,0,0
5,3,245,3,10,5700,0,1,0,0,0,0,0,0,1,0,0,1
4,5,148,2,10,3000,0,0,1,0,0,0,1,0,0,0,0,1
4,2,271,3,4,4800,1,0,0,1,0,0,0,0,1,0,0,1
6,4,258,4,7,1800,1,0,0,0,0,1,1,0,0,1,0,0
7,4,267,4,10,1400,1,1,0,0,0,0,1,0,0,0,0,1
6,5,113,3,35,1500,1,0,0,0,0,1,0,0,1,0,1,0
3,5,157,3,10,5100,0,1,0,0,0,0,0,0,1,1,0,0
3,4,216,3,10,5700,0,0,1,0,0,0,0,0,1,0,0,1
3,4,198,2,20,2300,1,1,0,0,0,0,0,0,1,0,0,1
7,5,268,4,9,1800,1,1,0,0,0,0,0,0,1,0,0,1
6,4,282,4,10,1600,0,1,0,0,0,0,0,1,0,1,0,0
5,1,239,4,16,3000,1,0,0,1,0,0,0,0,1,0,1,0
3,2,154,4,8,5900,1,0,0,1,0,0,0,0,1,0,1,0
4,3,220,3,6,4900,1,0,0,1,0,0,0,0,1,1,0,0
4,2,220,2,6,5600,0,0,0,1,0,0,0,0,1,1,0,0
6,4,143,4,4,4500,0,1,0,0,0,0,0,1,0,0,0,1
6,1,302,4,1,1700,1,0,0,1,0,0,0,1,0,1,0,0
4,3,201,3,10,3700,1,0,0,0,0,1,0,0,1,1,0,0
4,3,207,2,10,4300,0,1,0,0,0,0,0,0,1,0,0,1
5,2,186,3,15,2200,1,0,0,0,0,1,0,0,1,0,0,1
6,5,285,4,5,1700,1,0,0,1,0,0,0,1,0,0,0,1
5,1,238,6,10,1200,0,0,0,0,1,0,0,0,1,1,0,0
5,2,217,3,10,3000,1,0,0,0,1,0,1,0,0,1,0,0
5,5,189,5,10,5300,1,0,0,0,1,0,0,0,1,1,0,0
5,5,219,3,10,3500,1,0,1,0,0,0,0,0,1,0,0,1
3,5,196,3,10,4600,0,0,0,0,1,0,0,0,1,0,1,0
4,2,258,3,10,4700,1,0,1,0,0,0,0,0,1,0,1,0
4,4,177,7,10,5700,1,0,0,0,0,1,0,0,1,1,0,0
4,3,266,2,61,2200,1,0,0,0,0,1,0,0,1,1,0,0
3,5,139,4,2,5900,0,1,0,0,0,0,0,1,0,1,0,0
3,5,232,2,10,5200,0,0,0,0,0,1,0,1,0,0,1,0
3,4,184,3,7,3000,0,0,0,1,0,0,0,0,1,1,0,0
5,2,192,7,10,4100,1,0,0,0,0,1,0,0,1,0,0,1
6,5,267,4,10,1600,0,1,0,0,0,0,1,0,0,1,0,0
5,4,260,2,10,5900,0,0,1,0,0,0,0,0,1,1,0,0
5,4,229,5,3,1900,1,0,0,1,0,0,0,1,0,1,0,0
5,2,211,3,8,5000,0,0,0,0,0,1,1,0,0,0,0,1
4,1,258,3,36,2300,1,0,1,0,0,0,0,1,0,0,0,1
4,4,209,8,46,3400,1,0,1,0,0,0,0,0,1,0,0,1
6,3,304,4,10,1300,1,0,1,0,0,0,0,0,1,0,0,1
5,3,216,4,10,2200,1,0,0,0,0,1,0,0,1,1,0,0
5,3,272,2,10,5200,0,0,0,1,0,0,1,0,0,1,0,0
5,3,252,2,10,1900,0,0,1,0,0,0,0,0,1,0,0,1
6,5,261,4,10,1300,1,0,1,0,0,0,0,0,1,1,0,0
5,5,301,4,10,1800,0,1,0,0,0,0,0,0,1,1,0,0
3,3,158,2,4,6000,0,0,0,0,1,0,0,0,1,1,0,0
6,4,304,4,10,1800,0,0,0,0,0,1,0,0,1,1,0,0
3,1,258,4,10,3000,1,0,0,0,1,0,0,1,0,0,0,1
4,2,96,3,22,3000,1,0,0,0,0,1,0,0,1,1,0,0
3,3,158,2,10,4100,1,1,0,0,0,0,0,0,1,1,0,0
5,2,249,6,8,1200,1,0,0,0,0,1,0,1,0,1,0,0
4,2,233,2,10,5600,1,0,0,1,0,0,0,0,1,1,0,0
3,3,203,3,4,5600,0,1,0,0,0,0,0,0,1,0,0,1
4,4,207,2,10,2600,1,0,0,0,0,1,0,0,1,0,0,1
4,2,294,4,10,1400,1,0,1,0,0,0,0,0,1,1,0,0
5,5,264,6,10,4700,1,0,0,0,1,0,0,0,1,0,1,0
6,3,171,3,1,5000,0,0,0,0,0,1,0,1,0,1,0,0
5,5,157,4,10,4400,1,1,0,0,0,0,0,0,1,1,0,0
4,5,182,2,10,5100,1,0,0,0,0,1,0,0,1,0,0,1
4,2,149,3,10,1900,1,1,0,0,0,0,0,0,1,0,0,1
4,4,188,3,10,5800,0,0,0,0,1,0,0,0,1,1,0,0
4,4,240,3,10,3500,1,0,1,0,0,0,0,0,1,1,0,0
5,1,186,3,6,4800,0,1,0,0,0,0,0,0,1,1,0,0
3,3,155,3,10,5500,0,0,0,0,1,0,1,0,0,0,0,1
4,1,204,2,10,5800,0,0,0,1,0,0,0,0,1,1,0,0
5,5,194,4,10,2300,1,1,0,0,0,0,0,0,1,1,0,0
5,5,165,2,10,4100,1,0,0,0,0,1,0,0,1,1,0,0
4,2,258,3,10,5000,1,0,0,1,0,0,0,0,1,0,0,1
5,5,265,4,8,5100,1,0,0,1,0,0,0,0,1,1,0,0
3,4,231,3,6,4500,0,0,0,1,0,0,0,1,0,0,1,0
5,4,219,6,3,1100,0,0,0,1,0,0,0,0,1,1,0,0
4,5,180,4,10,5700,0,0,1,0,0,0,0,1,0,0,0,1
7,5,291,4,6,1200,0,0,1,0,0,0,0,1,0,0,1,0
4,5,221,3,6,3000,0,0,0,1,0,0,1,0,0,1,0,0
5,1,275,5,10,1100,0,0,0,0,0,1,0,0,1,1,0,0
4,5,206,3,5,5800,1,0,0,1,0,0,0,1,0,0,0,1
5,5,161,3,5,4800,0,1,0,0,0,0,0,0,1,1,0,0
2,2,145,3,5,3000,1,0,0,0,0,1,0,1,0,0,0,1
5,3,245,5,10,2000,0,0,0,0,0,1,0,0,1,1,0,0
3,2,177,2,4,4500,0,0,0,1,0,0,0,0,1,0,0,1
4,1,155,3,4,5700,0,0,1,0,0,0,0,0,1,1,0,0
6,2,294,4,10,1700,1,0,1,0,0,0,0,0,1,1,0,0
3,1,166,2,9,5900,1,0,1,0,0,0,0,1,0,0,0,1
2,3,225,7,10,4100,1,0,1,0,0,0,0,1,0,0,1,0
5,4,200,3,10,2100,1,1,0,0,0,0,0,0,1,0,0,1
5,3,141,2,10,4700,0,0,0,0,0,1,0,0,1,0,0,1
4,2,233,4,1,3000,0,0,0,0,0,1,0,0,1,0,1,0
3,1,251,3,10,2300,1,0,0,0,0,1,0,0,1,0,0,1
3,3,242,3,51,4000,1,0,0,0,1,0,0,0,1,1,0,0
3,5,162,2,4,4500,0,0,0,0,1,0,1,0,0,1,0,0
7,1,308,4,10,1900,1,0,1,0,0,0,0,0,1,0,0,1
4,4,196,5,10,4700,0,0,0,1,0,0,0,1,0,0,1,0
5,3,135,3,10,5900,0,0,0,1,0,0,0,0,1,0,1,0
5,4,266,5,10,3000,1,0,0,0,0,1,1,0,0,0,0,1
5,2,155,3,10,4500,1,1,0,0,0,0,0,1,0,1,0,0
4,4,218,3,8,5200,1,0,0,0,0,1,0,1,0,0,0,1
4,5,185,2,6,4700,0,0,1,0,0,0,0,1,0,1,0,0
4,4,255,6,10,1500,1,0,0,0,1,0,0,0,1,1,0,0
4,3,242,5,10,1900,1,0,0,0,0,1,0,0,1,1,0,0
5,4,306,4,5,1800,1,0,0,1,0,0,0,0,1,1,0,0
4,2,229,4,5,1700,0,0,1,0,0,0,0,1,0,0,0,1
3,5,202,2,8,4600,1,0,1,0,0,0,0,0,1,0,0,1
5,2,150,2,10,5300,0,0,0,1,0,0,0,0,1,0,0,1
5,2,173,4,4,5400,0,0,0,0,1,0,0,0,1,0,0,1
4,5,237,2,60,3500,1,0,0,0,0,1,0,0,1,0,0,1
3,1,234,3,10,2600,1,0,0,1,0,0,0,0,1,0,1,0
4,3,197,4,10,4500,0,0,0,1,0,0,0,0,1,1,0,0
5,4,216,2,10,4600,0,0,0,1,0,0,0,0,1,1,0,0
5,3,240,5,6,1500,0,0,1,0,0,0,0,0,1,1,0,0
4,1,143,2,10,2000,1,0,1,0,0,0,0,0,1,0,0,1
5,1,260,3,9,4300,0,0,1,0,0,0,0,1,0,1,0,0
5,5,190,4,12,3000,1,0,0,0,0,1,0,1,0,0,0,1
3,2,250,3,4,3000,0,0,0,0,1,0,0,1,0,0,0,1
6,3,278,4,10,1800,0,0,0,0,0,1,0,0,1,0,0,1
3,5,270,6,9,4200,0,0,0,0,1,0,0,0,1,0,0,1
3,5,275,3,6,5200,0,0,0,0,0,1,0,0,1,1,0,0
5,2,171,3,34,1100,1,0,0,1,0,0,1,0,0,0,1,0
4,3,280,6,8,4600,0,1,0,0,0,0,0,0,1,0,1,0
4,2,147,2,20,1400,1,0,0,0,0,1,0,0,1,0,0,1
4,2,227,5,6,3000,0,0,0,0,1,0,0,0,1,0,0,1
4,2,239,2,9,4400,0,0,1,0,0,0,0,1,0,0,0,1
3,2,224,3,10,5400,1,0,0,1,0,0,1,0,0,0,0,1
5,4,222,3,10,5900,0,0,0,0,0,1,0,0,1,1,0,0
5,5,263,4,10,2300,1,0,0,0,0,1,0,0,1,1,0,0
5,2,252,3,10,5100,0,0,0,1,0,0,0,0,1,1,0,0
3,2,263,3,10,3000,1,0,0,0,0,1,0,1,0,1,0,0
5,3,223,3,10,4700,1,0,0,0,1,0,0,0,1,1,0,0
5,1,235,3,27,2500,1,0,0,0,0,1,0,0,1,1,0,0
4,4,222,2,10,5700,0,0,0,0,0,1,0,0,1,1,0,0
7,3,267,3,7,1400,0,0,1,0,0,0,0,0,1,1,0,0
3,4,167,3,50,3000,1,0,0,1,0,0,0,1,0,0,0,1
5,1,248,8,2,4100,1,0,0,0,0,1,0,0,1,1,0,0
4,2,225,2,6,2100,1,1,0,0,0,0,0,0,1,1,0,0
2,4,153,2,57,1300,1,0,0,0,1,0,0,0,1,0,0,1
5,5,133,3,3,1500,1,0,0,0,0,1,0,1,0,0,0,1
4,2,185,4,10,3000,0,0,0,0,1,0,0,0,1,0,0,1
5,4,263,2,10,4600,0,0,0,0,0,1,0,1,0,0,0,1
5,2,243,3,8,4100,0,0,0,1,0,0,0,0,1,0,0,1
5,3,254,2,5,4800,1,0,0,0,0,1,1,0,0,0,0,1
3,3,153,2,10,1400,1,0,0,0,0,1,1,0,0,1,0,0
4,5,273,3,10,5100,1,1,0,0,0,0,0,0,1,1,0,0
4,2,192,3,3,4200,1,0,0,1,0,0,0,0,1,1,0,0
5,5,202,3,46,3200,1,0,0,0,0,1,0,0,1,0,0,1
4,5,243,3,9,5300,0,0,1,0,0,0,0,0,1,1,0,0
5,2,196,3,44,2100,1,1,0,0,0,0,0,1,0,0,0,1
4,1,163,4,3,4100,1,0,0,0,0,1,0,0,1,1,0,0
5,1,153,3,10,5200,1,0,0,0,1,0,0,0,1,1,0,0
3,1,273,6,9,1200,1,0,0,0,1,0,0,0,1,1,0,0
5,2,268,10,10,4500,0,0,1,0,0,0,0,1,0,0,0,1
4,1,232,5,10,1500,0,0,0,0,1,0,0,0,1,1,0,0
5,5,170,3,10,5700,1,0,0,0,1,0,0,1,0,1,0,0
5,3,210,4,10,3000,1,0,1,0,0,0,0,0,1,0,0,1
5,3,158,2,7,4900,0,0,0,0,0,1,1,0,0,0,0,1
5,2,284,4,1,4200,1,0,1,0,0,0,0,0,1,1,0,0
6,3,260,4,1,1800,0,0,0,0,0,1,0,0,1,1,0,0
3,2,273,3,8,5800,1,0,0,1,0,0,1,0,0,0,1,0
4,5,140,3,10,5000,0,1,0,0,0,0,0,0,1,0,0,1
4,2,247,3,64,3000,1,0,0,1,0,0,0,0,1,0,0,1
3,3,154,4,7,2000,0,0,0,1,0,0,0,0,1,0,0,1
6,3,244,3,4,3000,1,0,0,0,0,1,0,0,1,0,0,1
5,2,140,4,10,1600,0,0,0,0,0,1,0,0,1,0,0,1
6,5,251,4,10,1700,0,1,0,0,0,0,0,0,1,0,0,1
4,5,147,4,19,2000,1,0,0,0,1,0,0,0,1,0,0,1
6,4,272,2,7,4200,0,0,0,0,0,1,0,1,0,1,0,0
3,1,200,2,10,2600,1,0,0,0,1,0,0,0,1,0,0,1
4,5,105,5,10,5900,1,1,0,0,0,0,0,1,0,0,1,0
5,1,247,2,10,5100,0,0,0,0,0,1,0,0,1,0,0,1
5,2,280,4,8,4600,1,0,0,0,0,1,0,0,1,1,0,0
3,5,182,4,10,3600,1,0,0,1,0,0,1,0,0,0,0,1
5,2,244,6,10,1800,1,0,0,0,0,1,0,0,1,1,0,0
5,4,182,4,10,3000,1,0,0,0,0,1,1,0,0,0,0,1
4,2,261,5,5,1100,1,0,0,0,1,0,0,1,0,0,0,1
5,2,244,6,7,1400,0,0,0,0,0,1,1,0,0,1,0,0
6,5,256,4,2,1200,0,0,0,0,1,0,0,0,1,1,0,0
4,2,233,5,8,1100,0,1,0,0,0,0,0,0,1,1,0,0
4,2,280,4,10,5300,1,0,0,0,0,1,0,0,1,1,0,0
5,5,222,4,2,4500,0,0,0,0,0,1,0,0,1,0,0,1
5,2,285,4,10,1700,1,0,0,0,0,1,0,0,1,0,0,1
5,5,162,4,10,1400,0,0,0,1,0,0,0,0,1,1,0,0
3,1,238,4,10,5200,0,0,0,1,0,0,0,0,1,1,0,0
5,5,132,3,10,4200,1,0,0,0,0,1,0,1,0,1,0,0
6,5,304,4,10,1800,1,0,0,0,0,1,0,0,1,1,0,0
3,4,145,4,10,5900,0,0,0,0,0,1,0,0,1,0,1,0
5,4,275,2,10,5400,1,1,0,0,0,0,0,0,1,0,0,1
4,2,216,3,10,4700,0,1,0,0,0,0,0,0,1,1,0,0
5,2,191,2,10,2100,1,0,0,1,0,0,0,0,1,0,1,0
2,1,209,5,10,2100,1,0,0,0,0,1,0,0,1,1,0,0
5,3,239,3,10,3800,1,0,0,0,0,1,0,0,1,1,0,0
4,1,251,3,10,2600,1,1,0,0,0,0,0,0,1,1,0,0
4,3,220,3,8,3400,1,0,0,0,0,1,0,0,1,0,0,1
5,4,180,2,52,1200,1,0,0,1,0,0,1,0,0,1,0,0
3,1,155,3,7,5800,0,1,0,0,0,0,0,0,1,0,0,1
3,2,140,2,16,1700,1,0,0,0,0,1,0,0,1,1,0,0
3,4,208,4,10,2100,1,0,0,0,0,1,0,0,1,0,0,1
5,5,260,3,10,4400,0,0,0,1,0,0,1,0,0,1,0,0
3,3,158,3,10,5600,0,0,1,0,0,0,1,0,0,1,0,0
4,4,151,2,10,1100,1,0,0,0,0,1,0,0,1,1,0,0
4,4,211,3,10,4900,0,0,0,1,0,0,0,0,1,0,0,1
5,4,204,4,35,2600,1,1,0,0,0,0,0,1,0,0,0,1
5,3,281,4,10,1900,0,1,0,0,0,0,0,0,1,0,0,1
5,1,234,3,40,3400,1,0,1,0,0,0,0,0,1,0,0,1
3,2,115,3,10,1900,1,0,0,0,0,1,1,0,0,1,0,0
4,1,238,4,10,3000,0,0,1,0,0,0,0,0,1,0,0,1
2,4,268,4,10,4400,1,0,0,0,0,1,0,0,1,1,0,0
3,3,265,3,10,5300,0,0,0,0,0,1,0,1,0,0,0,1
4,5,239,2,10,4300,0,0,0,0,1,0,0,1,0,0,0,1
4,5,181,4,10,5900,0,0,0,1,0,0,0,0,1,1,0,0
5,5,248,4,4,5600,0,0,1,0,0,0,0,0,1,1,0,0
5,3,113,3,5,4800,0,1,0,0,0,0,0,0,1,0,0,1
5,3,245,5,10,1200,0,0,0,0,0,1,0,0,1,1,0,0
3,1,268,3,2,4800,1,0,0,0,0,1,0,0,1,1,0,0
3,5,223,4,10,4000,1,0,0,0,1,0,0,0,1,1,0,0
3,3,101,2,10,4900,0,0,0,0,0,1,0,0,1,0,0,1
3,3,242,4,8,6000,1,0,0,0,1,0,0,0,1,0,0,1
5,3,210,3,5,4600,1,0,0,0,1,0,0,0,1,1,0,0
4,4,145,3,8,5800,0,0,0,0,1,0,0,0,1,0,0,1
5,4,182,4,10,3100,1,0,0,0,0,1,1,0,0,1,0,0
5,2,244,3,10,5800,1,0,0,0,0,1,0,0,1,0,1,0
6,2,291,4,8,1100,0,0,0,0,1,0,1,0,0,1,0,0
6,3,274,6,2,4300,0,0,1,0,0,0,0,0,1,0,0,1
3,5,150,4,10,1300,1,0,1,0,0,0,0,0,1,1,0,0
3,3,167,4,1,5400,0,0,0,0,0,1,0,0,1,0,0,1
5,1,257,5,10,1700,0,0,0,0,1,0,0,0,1,0,0,1
4,4,206,3,10,5600,1,1,0,0,0,0,0,1,0,1,0,0
6,5,161,4,10,1400,1,0,1,0,0,0,0,0,1,0,0,1
5,2,216,4,9,5900,0,0,1,0,0,0,0,0,1,0,0,1
4,4,247,2,2,5000,1,0,1,0,0,0,0,0,1,1,0,0
4,5,157,3,2,4400,1,0,1,0,0,0,0,0,1,0,0,1
5,4,209,3,10,3100,1,0,0,1,0,0,0,0,1,0,0,1
4,2,142,4,10,5000,0,0,0,1,0,0,1,0,0,0,0,1
3,2,220,3,10,5100,1,0,0,0,1,0,1,0,0,1,0,0
7,4,287,4,9,3000,1,0,0,0,0,1,0,0,1,1,0,0
4,3,154,3,10,1800,1,1,0,0,0,0,0,0,1,0,0,1
5,1,242,3,35,3000,1,0,0,0,1,0,1,0,0,0,0,1
3,4,227,4,10,5500,0,0,0,0,1,0,0,0,1,1,0,0
4,3,272,4,10,3000,1,0,0,0,0,1,0,0,1,0,0,1
3,3,218,4,10,1700,1,1,0,0,0,0,0,1,0,0,0,1
4,2,183,3,5,3800,1,0,0,0,1,0,0,0,1,1,0,0
4,2,167,2,5,1200,1,0,1,0,0,0,1,0,0,1,0,0
5,1,172,2,10,3000,0,1,0,0,0,0,1,0,0,0,0,1
4,1,253,4,9,5600,1,1,0,0,0,0,0,0,1,0,0,1
5,3,200,4,10,4300,1,0,1,0,0,0,0,0,1,1,0,0
3,1,165,3,61,1400,1,0,1,0,0,0,0,0,1,0,0,1
4,2,252,3,10,5800,0,0,1,0,0,0,0,0,1,0,0,1
5,1,198,4,10,5800,0,0,1,0,0,0,0,0,1,1,0,0
5,4,196,3,10,5500,1,0,0,1,0,0,0,0,1,0,0,1
4,1,184,3,8,4700,0,0,0,0,1,0,0,0,1,1,0,0
2,3,147,3,10,5100,0,0,1,0,0,0,0,0,1,1,0,0
5,1,203,5,2,4900,0,0,0,0,0,1,0,0,1,0,0,1
2,2,160,3,9,4700,0,0,0,0,0,1,0,1,0,0,0,1
4,5,248,2,10,4400,1,0,1,0,0,0,0,0,1,0,0,1
5,2,119,2,32,1800,1,0,0,0,0,1,1,0,0,1,0,0
4,3,206,3,20,2300,1,0,0,0,0,1,0,0,1,0,0,1
3,4,180,6,3,5700,0,0,1,0,0,0,1,0,0,0,0,1
5,2,151,3,8,3000,1,0,1,0,0,0,0,0,1,0,0,1
3,4,172,4,10,3000,1,0,1,0,0,0,0,0,1,1,0,0
2,3,139,3,10,1800,1,0,0,0,1,0,0,0,1,1,0,0
3,5,264,6,10,2800,1,0,1,0,0,0,0,1,0,1,0,0
3,1,133,3,10,5300,1,0,0,0,1,0,0,0,1,1,0,0
5,2,180,3,1,4700,1,0,0,0,1,0,0,0,1,0,0,1
4,3,226,2,32,3000,1,0,0,1,0,0,0,0,1,1,0,0
5,1,261,3,10,5600,1,0,0,0,1,0,1,0,0,0,0,1
4,4,163,3,7,4500,0,0,0,0,0,1,0,0,1,0,0,1
4,4,232,4,10,3500,1,0,0,0,0,1,0,0,1,1,0,0
4,5,240,2,6,5100,1,0,1,0,0,0,0,0,1,0,0,1
5,5,238,3,3,2000,1,1,0,0,0,0,0,0,1,1,0,0
6,2,247,4,10,2000,0,1,0,0,0,0,0,0,1,0,0,1
4,4,187,3,8,4900,0,0,0,1,0,0,0,0,1,1,0,0
3,1,146,10,10,4100,1,0,0,0,0,1,0,1,0,1,0,0
5,5,228,4,10,5000,1,0,1,0,0,0,0,0,1,1,0,0
4,1,179,2,10,5400,1,0,0,0,1,0,1,0,0,0,1,0
5,1,198,4,10,5100,1,0,0,0,1,0,1,0,0,1,0,0
3,4,284,10,10,4600,1,0,0,0,0,1,0,1,0,1,0,0
4,2,184,3,10,6000,1,0,1,0,0,0,0,0,1,0,0,1
4,5,259,2,10,2400,1,1,0,0,0,0,1,0,0,0,0,1
4,4,254,4,2,1600,1,1,0,0,0,0,0,0,1,1,0,0
4,1,222,2,10,4800,1,0,0,0,0,1,1,0,0,1,0,0
5,4,153,2,10,4300,0,0,0,0,0,1,0,1,0,1,0,0
4,4,279,4,10,1300,1,0,1,0,0,0,0,0,1,1,0,0
6,4,261,4,10,1800,1,0,0,1,0,0,0,0,1,1,0,0
4,4,143,3,10,1400,1,0,0,0,0,1,1,0,0,0,0,1
4,5,275,3,10,4300,1,0,0,0,0,1,0,0,1,0,0,1
2,1,142,3,8,6100,1,0,0,1,0,0,0,0,1,0,0,1
5,2,144,3,10,1300,1,1,0,0,0,0,0,0,1,1,0,0
5,3,228,2,10,4800,1,0,0,1,0,0,0,0,1,0,1,0
5,1,242,5,9,1800,0,1,0,0,0,0,0,1,0,1,0,0
4,5,254,3,10,3900,1,0,1,0,0,0,0,1,0,1,0,0
3,5,161,3,10,5700,0,1,0,0,0,0,1,0,0,1,0,0
5,4,146,10,10,4400,0,0,1,0,0,0,0,0,1,1,0,0
5,2,243,2,10,3700,1,0,0,0,0,1,0,0,1,0,0,1
4,1,251,2,2,4900,1,1,0,0,0,0,0,0,1,1,0,0
2,2,135,4,58,1800,1,1,0,0,0,0,0,0,1,1,0,0
3,3,147,3,16,1600,1,0,1,0,0,0,0,0,1,1,0,0
5,3,264,5,10,1400,0,0,0,1,0,0,0,0,1,0,0,1
5,3,246,3,10,2500,1,0,0,1,0,0,0,0,1,0,0,1
3,5,257,3,4,5200,1,0,0,0,0,1,1,0,0,0,0,1
5,5,182,3,10,5100,0,0,0,0,1,0,0,0,1,0,0,1
5,2,174,2,54,3000,1,0,1,0,0,0,0,0,1,0,0,1
3,5,195,2,9,5900,0,0,0,0,0,1,0,0,1,0,0,1
4,1,152,3,3,4300,1,0,0,0,0,1,1,0,0,0,0,1
7,5,255,4,2,1900,1,0,0,0,0,1,0,0,1,1,0,0
5,3,230,4,10,5300,1,0,0,1,0,0,0,0,1,0,0,1
7,1,285,4,2,1600,0,0,0,1,0,0,0,0,1,1,0,0
7,3,255,4,10,1400,0,1,0,0,0,0,0,0,1,0,0,1
7,3,307,4,1,1800,1,0,0,1,0,0,1,0,0,1,0,0
6,4,268,4,10,4200,1,1,0,0,0,0,0,0,1,0,0,1
4,2,278,6,36,2400,1,0,1,0,0,0,0,1,0,1,0,0
3,5,267,2,10,4800,0,0,0,1,0,0,0,0,1,0,0,1
5,5,137,4,10,5900,0,0,0,0,0,1,0,0,1,1,0,0
5,1,145,3,20,1400,1,0,0,0,0,1,0,1,0,1,0,0
3,4,164,6,4,5600,1,0,0,0,0,1,0,0,1,0,0,1
5,3,268,3,10,6000,0,0,0,0,0,1,0,0,1,1,0,0
4,2,242,3,10,4800,0,1,0,0,0,0,0,0,1,0,0,1
2,4,160,3,10,1100,1,0,0,0,0,1,0,1,0,1,0,0
4,2,227,2,35,3600,1,0,0,0,0,1,0,0,1,0,1,0
4,3,131,5,6,1700,1,0,0,0,0,1,0,0,1,1,0,0
3,5,196,4,5,4900,0,0,0,1,0,0,0,0,1,1,0,0
5,3,211,3,10,3300,1,0,0,0,0,1,0,0,1,0,0,1
4,4,158,2,15,1100,1,0,0,0,0,1,0,0,1,0,0,1
5,4,242,3,2,3600,1,0,1,0,0,0,1,0,0,0,1,0
5,3,248,3,10,5600,1,1,0,0,0,0,0,0,1,0,0,1
5,5,133,3,21,1700,1,1,0,0,0,0,0,0,1,0,0,1
5,1,256,2,63,3000,1,0,0,0,0,1,0,0,1,0,0,1
3,5,242,2,10,5700,0,0,0,1,0,0,0,1,0,1,0,0
3,2,192,3,10,3200,1,0,1,0,0,0,0,0,1,1,0,0
5,5,226,3,65,3900,1,0,0,1,0,0,0,0,1,0,0,1
3,2,214,4,1,5400,0,0,0,0,1,0,0,0,1,0,0,1
5,4,212,2,5,4800,1,0,0,0,0,1,0,0,1,0,0,1
7,3,307,4,10,1700,0,1,0,0,0,0,0,0,1,1,0,0
3,5,198,3,1,3700,1,0,0,0,1,0,1,0,0,0,0,1
4,1,193,4,10,4800,0,0,0,0,1,0,0,0,1,1,0,0
5,2,232,4,3,1500,0,0,0,0,0,1,0,0,1,0,0,1
5,3,156,4,9,4100,0,0,0,1,0,0,0,0,1,1,0,0
6,3,271,4,2,1400,1,0,0,0,1,0,0,1,0,1,0,0
6,5,275,4,10,1700,1,0,0,0,0,1,0,0,1,1,0,0
4,5,218,2,10,5200,0,0,0,0,1,0,0,0,1,1,0,0
5,4,254,5,10,1400,0,0,0,1,0,0,0,0,1,1,0,0
6,5,201,5,10,5800,0,0,0,1,0,0,0,0,1,0,0,1
5,5,235,3,4,5400,0,0,0,0,1,0,0,0,1,1,0,0
5,3,235,4,5,3100,1,0,1,0,0,0,0,0,1,1,0,0
4,5,219,5,10,1300,0,0,1,0,0,0,0,1,0,1,0,0
4,1,193,10,1,4500,0,0,0,1,0,0,0,0,1,0,1,0
4,5,179,3,10,4500,0,0,0,0,0,1,0,1,0,1,0,0
6,1,264,4,10,2000,0,0,0,1,0,0,0,0,1,1,0,0
5,5,299,4,10,1200,0,0,0,0,1,0,1,0,0,1,0,0
4,3,217,3,16,3500,1,0,0,0,0,1,0,0,1,0,0,1
5,3,266,3,19,2600,1,0,0,0,1,0,1,0,0,1,0,0
6,4,303,5,10,1200,1,0,1,0,0,0,1,0,0,1,0,0
5,2,257,2,10,4300,1,0,0,0,0,1,0,0,1,0,0,1
4,1,196,3,10,5300,1,0,0,0,0,1,1,0,0,0,0,1
5,1,264,3,10,2900,1,0,1,0,0,0,0,0,1,1,0,0
4,3,196,3,10,4200,1,0,0,0,1,0,0,0,1,1,0,0
5,2,149,2,8,5400,0,0,0,0,0,1,0,0,1,0,0,1
4,3,256,4,5,1600,1,0,0,1,0,0,0,1,0,1,0,0
4,4,266,6,2,1800,1,0,0,0,1,0,0,0,1,1,0,0
5,1,180,6,10,4900,1,0,0,0,0,1,0,1,0,1,0,0
2,5,127,3,10,1400,1,1,0,0,0,0,0,0,1,1,0,0
3,4,196,2,5,4400,1,0,0,1,0,0,0,1,0,0,0,1
2,5,139,3,10,1300,1,1,0,0,0,0,0,0,1,1,0,0
5,2,242,3,10,4700,1,0,0,1,0,0,0,0,1,0,0,1
4,3,189,2,10,4800,0,0,0,0,0,1,0,0,1,1,0,0
5,3,271,4,9,1900,1,0,0,0,1,0,0,1,0,0,1,0
3,5,286,4,10,4500,0,0,0,0,0,1,0,0,1,0,0,1
5,2,152,4,48,1300,1,1,0,0,0,0,0,0,1,1,0,0
5,3,188,4,2,4400,0,0,1,0,0,0,0,0,1,0,0,1
7,2,285,4,10,1500,1,0,1,0,0,0,0,0,1,1,0,0
