Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium
5.0,2,205,3.0,3,5200,0,0,0,1,0,0,0,1,0,1,0,0
0.0,2,255,2.0,10,5700,0,0,0,0,0,1,1,0,0,0,0,1
0.0,3,136,3.0,10,4300,1,1,0,0,0,0,0,0,1,0,0,1
5.0,2,176,4.0,2,4900,0,0,0,0,0,1,0,0,1,1,0,0
4.0,4,200,4.0,3,5600,1,0,0,0,0,1,0,0,1,1,0,0
6.0,4,253,4.0,10,2000,0,0,0,0,0,1,0,1,0,0,0,1
4.0,4,287,6.0,10,5300,0,0,0,0,0,1,0,0,1,0,0,1
3.0,2,155,3.0,7,1500,1,0,0,1,0,0,0,0,1,0,0,1
4.0,4,274,2.0,3,4300,0,0,1,0,0,0,0,0,1,1,0,0
0.0,5,220,3.0,9,5700,1,0,0,0,1,0,0,0,1,1,0,0
4.0,3,235,1.0,4,4800,0,0,1,0,0,0,0,0,1,0,0,1
5.0,4,193,3.0,10,4600,0,0,0,0,1,0,0,0,1,0,0,1
5.0,2,219,4.0,7,3000,1,0,0,0,0,1,0,0,1,1,0,0
3.0,5,161,3.0,10,2000,1,0,0,0,1,0,0,1,0,0,0,1
0.0,2,215,4.0,1,4200,0,1,0,0,0,0,0,0,1,0,1,0
3.0,5,150,10.0,10,5100,0,0,0,0,0,1,0,0,1,1,0,0
6.0,5,285,3.0,8,1100,1,0,0,0,0,1,0,1,0,1,0,0
3.0,4,167,3.0,52,1800,1,0,0,0,1,0,1,0,0,0,0,1
0.0,2,223,3.0,10,3700,1,0,0,0,1,0,1,0,0,1,0,0
5.0,1,272,3.0,10,2500,1,0,0,0,0,1,1,0,0,0,0,1
5.0,3,224,5.0,10,1900,0,1,0,0,0,0,1,0,0,1,0,0
5.0,4,133,2.0,30,1200,1,0,0,0,0,1,0,0,1,0,0,1
4.0,5,211,4.0,10,4100,0,0,1,0,0,0,0,0,1,0,0,1
4.0,4,175,3.0,10,6000,1,0,0,0,0,1,0,0,1,1,0,0
6.0,5,308,1.0,10,1200,1,0,0,1,0,0,0,0,1,1,0,0
0.0,3,243,2.0,10,3000,1,0,0,0,0,1,0,1,0,0,0,1
0.0,5,260,5.0,10,1900,0,0,0,0,1,0,0,0,1,1,0,0
3.0,5,208,3.0,12,3200,1,0,0,1,0,0,1,0,0,0,0,1
5.0,5,196,4.0,8,4700,1,0,0,1,0,0,0,0,1,0,0,1
0.0,5,273,4.0,9,1400,1,0,1,0,0,0,0,0,1,0,0,1
0.0,2,262,2.0,37,3000,1,1,0,0,0,0,0,0,1,1,0,0
4.0,5,245,5.0,8,1900,0,0,0,0,0,1,0,0,1,1,0,0
4.0,3,121,2.0,10,2000,1,1,0,0,0,0,0,0,1,0,0,1
4.0,5,159,3.0,10,5800,0,0,0,0,0,1,0,1,0,1,0,0
5.0,3,171,3.0,10,1400,1,0,0,0,1,0,1,0,0,0,0,1
3.0,1,229,3.0,10,5400,1,0,0,1,0,0,0,0,1,0,0,1
4.0,4,159,2.0,10,5300,0,0,0,0,0,1,0,0,1,0,0,1
4.0,3,102,3.0,10,4900,1,0,1,0,0,0,0,1,0,0,0,1
3.0,2,102,4.0,10,1300,1,0,0,0,0,1,0,0,1,0,0,1
3.0,3,147,3.0,4,5900,0,0,0,1,0,0,0,0,1,1,0,0
3.0,4,201,3.0,10,5800,1,0,0,0,1,0,0,0,1,1,0,0
0.0,3,271,2.0,9,5000,1,0,1,0,0,0,0,0,1,0,0,1
6.0,1,273,3.0,3,1400,1,1,0,0,0,0,0,0,1,1,0,0
3.0,1,152,3.0,10,5900,1,0,0,0,1,0,0,0,1,1,0,0
3.0,3,143,3.0,10,1300,1,0,0,0,1,0,0,0,1,0,0,1
5.0,5,260,2.0,55,2800,1,0,0,1,0,0,0,0,1,0,0,1
0.0,2,135,2.0,2,1200,1,0,0,0,0,1,0,0,1,0,0,1
4.0,4,244,3.0,55,2800,1,0,0,0,1,0,0,0,1,0,0,1
3.0,4,180,3.0,10,1800,1,0,0,0,0,1,0,0,1,1,0,0
5.0,4,206,4.0,10,3800,1,1,0,0,0,0,0,0,1,1,0,0
5.0,3,218,3.0,4,3000,0,0,0,0,0,1,0,0,1,0,0,1
2.0,5,202,3.0,50,2600,1,0,0,1,0,0,1,0,0,1,0,0
3.0,4,140,6.0,9,4600,0,0,0,0,0,1,0,0,1,1,0,0
0.0,1,227,3.0,10,3600,1,0,1,0,0,0,0,1,0,0,0,1
4.0,3,179,3.0,45,2000,1,0,0,0,0,1,0,0,1,1,0,0
3.0,1,132,2.0,10,2000,1,0,0,0,0,1,0,1,0,0,0,1
5.0,4,263,3.0,10,2700,1,0,0,0,0,1,0,0,1,0,0,1
0.0,4,192,3.0,10,1700,1,0,1,0,0,0,0,0,1,1,0,0
0.0,3,257,3.0,10,6000,0,0,0,0,0,1,0,0,1,1,0,0
4.0,2,235,1.0,10,1400,0,1,0,0,0,0,0,0,1,1,0,0
0.0,5,156,3.0,10,1500,1,0,0,0,0,1,0,0,1,1,0,0
3.0,3,156,7.0,2,5500,0,0,1,0,0,0,0,0,1,0,0,1
6.0,5,113,3.0,10,1100,1,0,1,0,0,0,1,0,0,0,1,0
5.0,3,197,1.0,10,4200,0,0,1,0,0,0,0,0,1,1,0,0
3.0,2,142,3.0,10,4300,0,0,0,0,1,0,1,0,0,1,0,0
2.0,2,249,3.0,10,4200,1,0,0,0,1,0,0,0,1,1,0,0
0.0,1,250,2.0,9,4800,0,0,0,0,0,1,0,0,1,0,0,1
3.0,1,202,3.0,9,4400,0,0,0,1,0,0,0,0,1,0,0,1
4.0,2,213,1.0,10,5300,1,1,0,0,0,0,0,0,1,0,0,1
0.0,2,235,2.0,10,3500,1,0,1,0,0,0,0,0,1,1,0,0
5.0,4,143,3.0,1,5200,1,0,1,0,0,0,0,0,1,0,0,1
6.0,3,261,4.0,10,1400,1,1,0,0,0,0,0,1,0,0,0,1
4.0,5,258,3.0,8,4100,1,0,0,0,1,0,0,1,0,1,0,0
4.0,5,229,2.0,1,4900,0,0,1,0,0,0,0,0,1,0,0,1
0.0,3,304,5.0,6,1200,0,0,0,0,0,1,0,1,0,0,0,1
5.0,3,198,4.0,2,5400,0,0,0,1,0,0,0,0,1,0,0,1
5.0,4,251,4.0,8,4200,1,0,0,0,1,0,1,0,0,0,0,1
4.0,2,152,3.0,10,5800,1,0,0,0,1,0,0,1,0,0,0,1
3.0,3,185,2.0,4,4800,0,0,0,0,1,0,1,0,0,1,0,0
4.0,3,143,2.0,39,3000,1,0,0,0,0,1,1,0,0,0,1,0
3.0,5,246,3.0,10,3000,1,0,0,0,1,0,0,0,1,0,0,1
4.0,2,163,3.0,10,1700,1,1,0,0,0,0,0,1,0,1,0,0
4.0,2,191,1.0,10,2400,1,0,0,1,0,0,0,0,1,0,1,0
3.0,1,250,4.0,10,4100,1,0,0,0,0,1,0,0,1,1,0,0
7.0,2,267,4.0,8,3000,0,1,0,0,0,0,0,1,0,0,0,1
3.0,1,185,2.0,10,3300,1,1,0,0,0,0,1,0,0,0,0,1
0.0,1,212,3.0,10,5100,0,0,0,1,0,0,0,0,1,0,0,1
0.0,1,134,3.0,10,1300,1,0,1,0,0,0,1,0,0,0,0,1
4.0,5,209,3.0,6,5900,1,0,0,0,0,1,0,0,1,1,0,0
0.0,2,225,3.0,10,4400,1,0,0,0,1,0,0,0,1,0,1,0
0.0,1,183,3.0,10,4600,0,0,0,0,0,1,0,0,1,0,0,1
3.0,3,136,2.0,10,5800,0,0,0,1,0,0,1,0,0,0,0,1
0.0,4,181,1.0,10,3000,1,0,0,0,0,1,0,0,1,1,0,0
3.0,1,178,1.0,10,5800,1,1,0,0,0,0,0,0,1,0,0,1
2.0,1,143,3.0,4,4600,0,0,1,0,0,0,0,0,1,1,0,0
4.0,5,254,3.0,10,4200,0,0,0,0,1,0,0,0,1,0,0,1
3.0,1,180,3.0,10,3000,0,0,0,0,0,1,0,0,1,1,0,0
5.0,1,238,3.0,10,5400,1,0,0,0,0,1,0,1,0,0,1,0
5.0,5,263,5.0,10,1800,1,0,0,0,0,1,1,0,0,0,0,1
2.0,5,264,5.0,10,4500,0,0,1,0,0,0,0,0,1,0,0,1
4.0,1,274,4.0,10,3400,1,0,0,1,0,0,0,0,1,0,0,1
0.0,5,237,5.0,10,2600,1,0,0,0,0,1,0,0,1,0,1,0
5.0,4,263,5.0,10,1200,0,0,0,0,0,1,0,0,1,1,0,0
5.0,5,265,6.0,10,2000,1,0,0,0,1,0,0,0,1,1,0,0
3.0,3,159,4.0,9,4300,0,0,0,0,1,0,0,0,1,0,0,1
5.0,4,223,2.0,5,4500,1,0,0,0,1,0,0,1,0,1,0,0
0.0,4,170,1.0,39,1900,1,0,0,1,0,0,0,0,1,1,0,0
5.0,2,227,6.0,6,1700,0,0,1,0,0,0,0,1,0,0,0,1
4.0,2,187,2.0,6,3700,1,1,0,0,0,0,1,0,0,1,0,0
3.0,5,175,3.0,10,5500,1,0,0,0,1,0,0,0,1,0,0,1
0.0,3,135,3.0,5,4500,0,0,0,0,0,1,0,0,1,0,0,1
4.0,4,205,2.0,10,5900,0,0,0,0,0,1,0,0,1,0,0,1
4.0,2,206,2.0,10,4700,0,0,0,0,0,1,0,1,0,0,0,1
5.0,5,238,5.0,2,1700,0,0,0,0,0,1,1,0,0,1,0,0
0.0,2,263,1.0,24,3200,1,1,0,0,0,0,0,0,1,0,0,1
3.0,2,167,1.0,3,4800,1,0,0,0,0,1,0,0,1,1,0,0
5.0,1,269,6.0,8,1400,0,0,0,0,1,0,0,0,1,0,0,1
4.0,2,243,3.0,8,2000,0,0,0,0,1,0,0,0,1,0,0,1
0.0,4,211,3.0,10,5000,0,0,0,0,0,1,0,0,1,1,0,0
0.0,1,259,3.0,10,2200,1,0,0,0,1,0,0,1,0,1,0,0
0.0,1,177,4.0,6,5100,1,0,0,0,0,1,0,0,1,1,0,0
3.0,3,233,3.0,10,5000,1,0,0,0,1,0,0,0,1,1,0,0
0.0,2,176,3.0,1,5300,0,0,0,0,1,0,0,0,1,0,0,1
2.0,5,206,3.0,10,3000,1,0,0,0,0,1,0,0,1,1,0,0
0.0,5,273,5.0,10,5800,1,0,0,0,0,1,0,0,1,0,0,1
4.0,4,238,2.0,10,4400,1,0,0,0,0,1,0,1,0,1,0,0
3.0,5,109,4.0,4,4400,0,0,1,0,0,0,0,0,1,0,0,1
0.0,4,287,5.0,9,5400,0,0,0,0,0,1,0,0,1,0,0,1
0.0,2,185,3.0,47,2500,1,0,0,0,1,0,0,0,1,0,0,1
3.0,1,248,3.0,10,5800,0,0,1,0,0,0,0,0,1,0,0,1
0.0,3,233,2.0,3,4800,0,0,0,0,1,0,0,0,1,0,0,1
3.0,4,232,1.0,9,5800,0,1,0,0,0,0,0,1,0,0,0,1
4.0,5,268,2.0,10,4800,1,0,0,0,0,1,0,0,1,1,0,0
0.0,1,211,3.0,7,4100,1,0,0,0,0,1,0,1,0,0,0,1
4.0,4,201,5.0,3,6000,1,0,0,0,0,1,0,0,1,0,0,1
6.0,5,118,2.0,6,1800,1,0,0,0,1,0,1,0,0,1,0,0
4.0,5,226,3.0,10,1400,1,0,0,0,0,1,0,0,1,0,0,1
5.0,2,158,3.0,4,4400,0,1,0,0,0,0,0,0,1,1,0,0
7.0,1,307,4.0,10,1400,1,0,0,1,0,0,0,0,1,1,0,0
4.0,3,137,3.0,10,4900,1,0,0,0,1,0,0,0,1,0,0,1
4.0,1,261,3.0,10,5300,1,0,0,1,0,0,0,1,0,1,0,0
5.0,2,229,3.0,3,5000,0,0,1,0,0,0,0,0,1,1,0,0
0.0,1,296,4.0,10,1300,1,0,1,0,0,0,0,1,0,1,0,0
4.0,1,242,3.0,10,3000,1,1,0,0,0,0,0,1,0,0,1,0
4.0,3,141,3.0,10,2000,1,0,0,0,1,0,0,0,1,1,0,0
0.0,2,183,5.0,10,1200,1,0,0,0,0,1,0,0,1,1,0,0
3.0,4,187,3.0,10,3800,1,0,0,0,1,0,0,0,1,0,1,0
3.0,5,251,2.0,28,4000,1,0,1,0,0,0,0,1,0,1,0,0
5.0,3,257,3.0,7,1100,0,0,0,0,0,1,0,0,1,1,0,0
5.0,5,186,4.0,10,5600,1,0,1,0,0,0,0,0,1,0,0,1
4.0,5,184,2.0,10,4500,0,0,0,0,1,0,0,0,1,0,0,1
0.0,4,217,5.0,4,3000,0,0,0,0,0,1,0,0,1,0,0,1
0.0,2,173,3.0,2,5400,0,0,0,0,0,1,0,1,0,0,0,1
4.0,3,170,6.0,6,5000,0,0,0,0,1,0,0,0,1,0,0,1
4.0,4,251,4.0,10,4300,0,1,0,0,0,0,0,0,1,1,0,0
3.0,3,182,4.0,10,4800,1,0,0,0,1,0,0,0,1,1,0,0
5.0,4,252,5.0,10,1900,1,1,0,0,0,0,0,0,1,1,0,0
5.0,1,217,2.0,10,5600,0,1,0,0,0,0,0,0,1,0,0,1
5.0,5,194,4.0,4,4100,0,1,0,0,0,0,0,0,1,0,0,1
5.0,2,165,1.0,10,4900,1,0,0,0,0,1,1,0,0,0,0,1
5.0,4,165,3.0,10,1200,1,0,0,0,0,1,1,0,0,1,0,0
4.0,1,173,3.0,10,4700,0,0,0,0,0,1,1,0,0,1,0,0
0.0,2,190,3.0,10,4100,1,0,0,0,0,1,0,1,0,0,0,1
2.0,4,180,2.0,6,5600,0,1,0,0,0,0,0,0,1,1,0,0
5.0,2,244,2.0,10,5700,0,0,0,1,0,0,0,0,1,1,0,0
6.0,5,269,4.0,10,1900,0,0,0,0,0,1,1,0,0,1,0,0
2.0,4,126,5.0,2,5500,0,1,0,0,0,0,0,0,1,0,0,1
4.0,3,227,3.0,10,2800,1,0,1,0,0,0,1,0,0,1,0,0
4.0,3,245,4.0,10,4700,0,0,0,0,0,1,0,0,1,0,0,1
7.0,3,289,4.0,3,1100,1,0,0,1,0,0,0,0,1,0,0,1
4.0,1,252,5.0,10,1600,1,1,0,0,0,0,0,0,1,0,0,1
2.0,2,212,3.0,10,1300,1,0,0,1,0,0,0,0,1,0,0,1
6.0,1,274,5.0,10,4300,1,1,0,0,0,0,1,0,0,1,0,0
3.0,4,211,3.0,8,5200,1,0,0,0,0,1,0,0,1,0,1,0
0.0,1,168,2.0,1,5700,1,0,0,1,0,0,0,0,1,0,0,1
3.0,2,154,3.0,10,5600,1,0,0,0,0,1,0,0,1,1,0,0
3.0,2,193,2.0,10,4800,1,1,0,0,0,0,0,0,1,1,0,0
0.0,1,146,3.0,10,4900,1,0,0,0,0,1,1,0,0,1,0,0
5.0,1,262,3.0,10,5200,0,0,0,0,0,1,1,0,0,0,0,1
4.0,3,225,5.0,10,1400,0,0,0,0,0,1,0,0,1,1,0,0
3.0,2,253,2.0,10,4600,0,0,0,1,0,0,0,0,1,0,0,1
4.0,4,233,3.0,10,2300,1,0,0,0,0,1,1,0,0,0,0,1
2.0,4,180,2.0,10,4100,1,0,1,0,0,0,0,0,1,1,0,0
5.0,4,260,5.0,10,1400,0,0,1,0,0,0,0,0,1,1,0,0
0.0,4,186,3.0,10,3700,1,0,1,0,0,0,0,0,1,1,0,0
6.0,3,284,4.0,4,1700,1,0,1,0,0,0,0,0,1,0,0,1
3.0,5,241,3.0,10,4900,1,0,0,0,0,1,0,1,0,1,0,0
6.0,2,235,5.0,10,1100,1,0,0,1,0,0,0,0,1,1,0,0
3.0,5,276,5.0,10,5400,1,0,0,1,0,0,0,0,1,1,0,0
3.0,5,233,3.0,52,3600,1,0,0,0,0,1,1,0,0,0,0,1
3.0,5,171,2.0,10,4800,1,0,0,0,0,1,0,0,1,0,0,1
3.0,3,203,2.0,1,5300,0,1,0,0,0,0,0,0,1,1,0,0
5.0,2,224,1.0,8,4100,1,0,0,0,0,1,0,0,1,0,0,1
3.0,4,187,3.0,10,4800,1,0,0,0,0,1,0,0,1,1,0,0
6.0,5,244,4.0,2,2000,0,0,0,0,0,1,0,0,1,0,0,1
0.0,3,222,1.0,2,4100,0,0,0,0,1,0,0,0,1,0,0,1
4.0,2,262,1.0,2,4100,0,0,0,0,1,0,0,0,1,1,0,0
3.0,4,120,4.0,10,5600,0,1,0,0,0,0,1,0,0,0,1,0
2.0,2,192,2.0,8,3200,1,1,0,0,0,0,0,0,1,1,0,0
4.0,4,146,3.0,3,4200,1,0,0,0,1,0,0,1,0,1,0,0
3.0,3,255,2.0,10,5700,0,0,0,0,1,0,0,1,0,1,0,0
4.0,1,214,1.0,10,4600,1,0,0,0,0,1,1,0,0,0,0,1
0.0,1,214,2.0,10,4500,0,0,0,1,0,0,0,0,1,1,0,0
3.0,4,150,2.0,10,4800,0,1,0,0,0,0,0,0,1,1,0,0
0.0,4,189,2.0,10,3000,1,0,0,0,0,1,0,0,1,0,0,1
4.0,5,199,3.0,2,4500,0,1,0,0,0,0,0,1,0,1,0,0
4.0,3,149,6.0,10,5500,1,0,0,0,0,1,0,0,1,0,0,1
4.0,4,192,4.0,46,3600,1,1,0,0,0,0,0,0,1,0,0,1
3.0,1,207,3.0,56,3500,1,0,0,0,0,1,0,0,1,0,0,1
3.0,1,269,3.0,47,3100,1,0,0,1,0,0,0,0,1,1,0,0
0.0,3,301,5.0,10,1500,1,0,0,1,0,0,0,0,1,1,0,0
3.0,5,251,4.0,3,5300,1,0,0,0,0,1,0,0,1,0,0,1
0.0,3,294,4.0,10,1700,1,0,0,1,0,0,0,0,1,1,0,0
4.0,3,247,3.0,3,4900,1,0,0,0,0,1,0,0,1,0,0,1
4.0,1,223,3.0,10,4900,0,1,0,0,0,0,0,0,1,1,0,0
3.0,2,133,2.0,10,4700,1,0,0,0,1,0,0,0,1,1,0,0
5.0,2,261,3.0,62,3400,1,0,0,0,1,0,0,0,1,1,0,0
0.0,2,231,2.0,10,3900,1,0,0,0,0,1,1,0,0,0,0,1
4.0,2,190,2.0,10,2600,1,0,0,1,0,0,0,0,1,0,0,1
4.0,2,199,3.0,10,5400,0,1,0,0,0,0,0,0,1,1,0,0
4.0,1,168,2.0,10,5300,1,0,0,0,0,1,1,0,0,0,0,1
4.0,2,192,6.0,3,5200,0,1,0,0,0,0,0,0,1,0,1,0
4.0,4,215,2.0,10,3000,1,0,0,0,1,0,1,0,0,1,0,0
0.0,3,235,3.0,10,4200,0,0,0,1,0,0,0,0,1,0,1,0
5.0,2,249,3.0,6,5300,0,0,0,0,0,1,0,0,1,0,0,1
0.0,4,150,3.0,5,1300,1,0,0,0,0,1,0,1,0,1,0,0
4.0,2,233,3.0,10,5800,1,0,0,1,0,0,0,1,0,1,0,0
0.0,5,133,3.0,63,1300,1,0,1,0,0,0,1,0,0,1,0,0
4.0,4,234,2.0,8,5800,0,0,0,1,0,0,0,0,1,0,0,1
3.0,3,273,3.0,6,3000,1,1,0,0,0,0,0,0,1,1,0,0
4.0,2,175,6.0,10,5500,1,0,0,1,0,0,0,0,1,1,0,0
4.0,5,208,3.0,23,2100,1,0,0,0,0,1,1,0,0,0,0,1
4.0,4,189,2.0,3,5900,1,0,0,0,0,1,0,0,1,0,0,1
3.0,4,144,3.0,10,5900,1,0,0,0,1,0,0,1,0,0,0,1
0.0,1,135,3.0,9,3000,0,0,0,0,0,1,1,0,0,1,0,0
0.0,2,262,3.0,10,4100,1,0,0,0,0,1,0,0,1,0,0,1
0.0,4,259,3.0,10,3800,1,1,0,0,0,0,0,0,1,1,0,0
2.0,4,184,5.0,9,5900,0,0,1,0,0,0,1,0,0,0,0,1
3.0,2,264,4.0,10,4900,0,0,0,0,0,1,1,0,0,0,0,1
3.0,1,210,2.0,10,6000,0,0,1,0,0,0,0,0,1,1,0,0
0.0,2,96,3.0,10,1200,1,0,0,0,1,0,0,0,1,1,0,0
3.0,4,197,3.0,10,2200,1,0,0,0,0,1,0,0,1,0,0,1
0.0,2,297,4.0,7,1400,1,0,0,0,0,1,0,1,0,1,0,0
5.0,4,153,6.0,35,1100,1,0,0,0,1,0,0,0,1,0,0,1
4.0,2,210,3.0,1,5500,1,0,0,0,0,1,0,0,1,0,0,1
3.0,5,165,2.0,37,1300,1,0,0,1,0,0,0,0,1,0,1,0
0.0,4,216,4.0,8,5900,1,0,0,0,1,0,0,0,1,0,0,1
4.0,4,218,4.0,6,4400,1,0,0,1,0,0,0,0,1,1,0,0
0.0,1,193,3.0,3,6000,0,0,0,1,0,0,0,0,1,1,0,0
2.0,2,220,1.0,1,5300,0,1,0,0,0,0,0,0,1,1,0,0
0.0,5,262,2.0,10,4300,0,0,0,0,0,1,1,0,0,0,0,1
3.0,4,113,4.0,10,1200,1,0,0,1,0,0,0,0,1,1,0,0
3.0,3,264,2.0,2,4400,0,0,0,1,0,0,0,0,1,1,0,0
0.0,3,241,3.0,5,5700,0,0,1,0,0,0,0,1,0,0,0,1
4.0,2,144,4.0,2,4400,0,0,0,1,0,0,0,0,1,0,0,1
0.0,1,158,4.0,10,5700,1,0,0,1,0,0,1,0,0,0,0,1
4.0,4,160,3.0,5,4500,0,0,0,0,1,0,1,0,0,0,0,1
4.0,3,136,3.0,7,6000,0,1,0,0,0,0,0,0,1,1,0,0
3.0,2,154,3.0,56,3000,1,0,0,0,0,1,0,0,1,1,0,0
4.0,3,241,3.0,3,4700,1,0,0,1,0,0,0,0,1,0,0,1
7.0,2,300,3.0,10,1200,0,0,0,0,1,0,0,0,1,0,0,1
3.0,1,137,5.0,8,5000,1,0,0,1,0,0,0,0,1,1,0,0
3.0,4,206,3.0,2,4400,0,1,0,0,0,0,0,0,1,0,0,1
4.0,1,216,1.0,4,2300,1,0,1,0,0,0,0,0,1,1,0,0
0.0,5,301,5.0,7,1300,1,0,0,1,0,0,0,0,1,0,0,1
0.0,4,255,3.0,10,5800,1,1,0,0,0,0,0,0,1,1,0,0
0.0,2,186,10.0,10,3800,1,0,0,0,0,1,0,1,0,1,0,0
4.0,2,235,3.0,21,3100,1,0,0,1,0,0,0,0,1,1,0,0
3.0,3,153,3.0,10,5500,0,0,0,0,1,0,0,0,1,1,0,0
4.0,4,260,5.0,5,2000,1,0,0,0,1,0,0,0,1,1,0,0
0.0,4,213,3.0,10,4600,1,0,1,0,0,0,0,1,0,1,0,0
6.0,3,247,4.0,3,1700,1,1,0,0,0,0,0,0,1,1,0,0
3.0,2,179,8.0,3,4600,0,0,0,1,0,0,0,0,1,0,1,0
0.0,4,236,4.0,10,4500,0,0,0,0,0,1,0,1,0,0,0,1
4.0,4,149,3.0,6,5600,0,1,0,0,0,0,0,0,1,0,0,1
3.0,5,284,2.0,10,5700,0,0,1,0,0,0,0,0,1,1,0,0
0.0,2,282,4.0,10,1700,0,0,0,0,0,1,0,0,1,0,0,1
4.0,4,216,2.0,2,3000,1,0,0,0,0,1,0,0,1,0,0,1
3.0,2,217,3.0,7,6000,0,0,0,0,1,0,0,1,0,0,0,1
4.0,3,269,3.0,7,2600,1,0,0,1,0,0,0,0,1,1,0,0
3.0,3,163,3.0,10,3000,1,0,0,0,0,1,0,0,1,0,0,1
0.0,3,183,2.0,10,3200,1,0,1,0,0,0,1,0,0,0,0,1
5.0,4,275,5.0,10,1600,1,1,0,0,0,0,0,1,0,1,0,0
5.0,5,210,4.0,9,5100,1,0,0,1,0,0,0,0,1,0,0,1
3.0,2,272,3.0,10,4500,1,0,0,1,0,0,0,1,0,1,0,0
0.0,4,147,2.0,3,5200,1,0,1,0,0,0,0,0,1,0,0,1
4.0,3,258,2.0,11,2300,1,0,1,0,0,0,1,0,0,0,1,0
0.0,1,283,5.0,10,1400,1,0,1,0,0,0,0,0,1,1,0,0
4.0,4,256,3.0,10,5400,0,0,0,0,0,1,0,0,1,1,0,0
5.0,5,237,3.0,5,4300,1,0,1,0,0,0,0,1,0,0,0,1
3.0,5,147,1.0,10,4400,0,0,0,0,0,1,0,0,1,0,0,1
3.0,3,239,3.0,10,1400,0,0,0,0,0,1,0,0,1,1,0,0
4.0,4,193,3.0,2,6000,1,0,0,0,0,1,0,0,1,1,0,0
4.0,2,206,7.0,7,5500,1,0,0,0,0,1,0,0,1,0,1,0
3.0,3,135,3.0,56,3000,1,0,0,1,0,0,1,0,0,1,0,0
6.0,2,261,4.0,8,1900,0,0,0,1,0,0,0,0,1,0,0,1
3.0,1,188,2.0,14,2100,1,0,0,0,0,1,0,0,1,1,0,0
3.0,3,179,3.0,9,4500,1,0,0,0,0,1,0,0,1,1,0,0
0.0,2,142,3.0,10,4800,1,0,0,1,0,0,0,1,0,1,0,0
3.0,1,166,2.0,10,6000,1,0,0,0,1,0,0,0,1,0,1,0
2.0,2,188,3.0,10,2500,1,0,0,0,1,0,0,0,1,0,0,1
0.0,4,248,3.0,7,5300,0,0,0,0,1,0,0,0,1,0,0,1
0.0,4,228,3.0,60,2800,1,0,0,0,0,1,0,0,1,1,0,0
4.0,1,161,6.0,10,5800,0,0,0,1,0,0,0,0,1,1,0,0
0.0,2,222,3.0,10,5200,0,0,0,0,1,0,0,0,1,1,0,0
6.0,2,143,5.0,17,2000,1,0,1,0,0,0,0,0,1,1,0,0
4.0,3,274,5.0,10,1700,1,0,0,1,0,0,0,1,0,1,0,0
4.0,2,148,2.0,10,4100,0,1,0,0,0,0,0,1,0,1,0,0
4.0,4,243,3.0,10,5100,1,0,0,1,0,0,0,0,1,0,1,0
6.0,3,250,3.0,1,4800,0,0,1,0,0,0,0,0,1,0,0,1
3.0,2,204,2.0,35,2100,1,0,0,0,1,0,0,1,0,0,0,1
3.0,3,183,3.0,21,2600,1,1,0,0,0,0,0,1,0,0,0,1
0.0,2,172,3.0,1,1200,1,0,0,0,1,0,0,0,1,1,0,0
0.0,3,262,3.0,46,3000,1,1,0,0,0,0,0,0,1,0,0,1
4.0,5,185,2.0,47,4000,1,0,1,0,0,0,0,0,1,1,0,0
0.0,3,197,3.0,4,4900,1,0,0,0,0,1,0,0,1,1,0,0
6.0,3,269,4.0,6,3000,1,0,0,0,0,1,0,0,1,0,0,1
0.0,1,238,3.0,22,4000,1,0,0,1,0,0,0,0,1,1,0,0
5.0,5,266,10.0,2,5900,0,0,0,0,0,1,0,0,1,0,1,0
4.0,2,183,4.0,15,3000,1,1,0,0,0,0,0,0,1,1,0,0
4.0,4,173,5.0,10,1700,1,1,0,0,0,0,0,0,1,0,0,1
3.0,3,264,1.0,10,5500,1,0,0,0,1,0,1,0,0,1,0,0
0.0,3,157,4.0,10,3000,1,0,0,0,0,1,0,0,1,1,0,0
0.0,4,142,2.0,7,5400,0,0,0,1,0,0,0,0,1,0,0,1
0.0,4,212,1.0,10,2800,1,0,0,0,0,1,0,0,1,1,0,0
4.0,3,142,3.0,29,1500,1,0,1,0,0,0,0,0,1,1,0,0
0.0,3,246,4.0,8,1800,0,0,0,1,0,0,0,1,0,0,0,1
4.0,2,133,3.0,5,6000,0,0,0,0,0,1,0,1,0,0,0,1
4.0,3,274,3.0,10,5600,0,0,1,0,0,0,0,1,0,0,1,0
3.0,5,212,2.0,10,5800,1,1,0,0,0,0,0,0,1,1,0,0
3.0,2,245,3.0,7,4200,0,0,0,0,1,0,0,0,1,0,0,1
0.0,4,146,3.0,10,4700,1,0,0,0,0,1,1,0,0,0,0,1
4.0,4,146,3.0,10,3000,1,0,0,0,0,1,0,0,1,1,0,0
2.0,2,139,3.0,23,1300,1,0,0,1,0,0,0,0,1,0,0,1
4.0,5,270,5.0,1,1200,1,1,0,0,0,0,0,0,1,1,0,0
0.0,4,198,2.0,25,2800,1,1,0,0,0,0,0,0,1,1,0,0
