Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium
0.0,3,161,2.0,38,1521,1,1,0,0,0,0,0,0,1,0,0,1
4.0,2,167,4.0,10,5250,0,0,0,0,0,1,0,0,1,1,0,0
5.0,5,152,4.0,10,5913,1,0,0,1,0,0,0,0,1,0,1,0
3.0,4,172,3.0,56,1103,1,0,1,0,0,0,0,0,1,0,1,0
2.0,4,204,10.0,10,3007,1,0,0,0,0,1,0,0,1,0,1,0
3.0,2,173,1.0,37,1990,1,0,0,1,0,0,0,0,1,0,0,1
5.0,5,142,4.0,10,5372,0,0,1,0,0,0,1,0,0,0,0,1
5.0,3,182,3.0,10,5579,0,0,1,0,0,0,0,0,1,0,1,0
4.0,2,189,2.0,10,4374,0,0,1,0,0,0,0,1,0,0,0,1
4.0,1,241,2.0,10,5672,0,0,0,0,0,1,0,1,0,0,1,0
0.0,3,189,3.0,7,4869,0,0,0,0,0,1,0,0,1,0,1,0
5.0,5,195,4.0,1,4393,1,0,0,0,0,1,0,0,1,0,1,0
0.0,5,246,2.0,3,5705,0,0,0,0,0,1,0,0,1,0,0,1
2.0,5,166,4.0,3,3007,0,1,0,0,0,0,0,0,1,0,0,1
0.0,3,158,3.0,13,1245,1,0,0,0,1,0,0,1,0,0,1,0
6.0,5,211,3.0,10,4032,0,0,0,1,0,0,0,0,1,0,0,1
0.0,3,306,4.0,10,1261,1,0,0,0,0,1,0,0,1,1,0,0
6.0,1,303,4.0,9,1080,0,0,0,0,1,0,0,0,1,0,1,0
6.0,3,229,8.0,10,4600,0,1,0,0,0,0,1,0,0,0,0,1
0.0,5,195,2.0,2,4008,1,1,0,0,0,0,0,0,1,0,1,0
4.0,3,225,3.0,10,5523,1,0,0,1,0,0,0,0,1,0,0,1
4.0,3,268,5.0,10,1932,1,0,0,1,0,0,0,1,0,0,0,1
5.0,1,134,3.0,12,1775,1,0,0,0,1,0,0,0,1,1,0,0
4.0,3,172,3.0,10,5434,0,0,0,0,1,0,0,0,1,0,0,1
3.0,2,176,2.0,2,3007,0,1,0,0,0,0,0,0,1,0,1,0
4.0,4,154,6.0,10,4361,1,1,0,0,0,0,1,0,0,0,0,1
3.0,2,237,2.0,10,3103,1,1,0,0,0,0,0,0,1,1,0,0
4.0,1,220,3.0,2,3886,1,0,0,0,0,1,0,0,1,1,0,0
0.0,5,196,2.0,10,5505,0,0,1,0,0,0,0,0,1,0,0,1
2.0,3,194,4.0,10,3795,1,0,0,0,0,1,0,1,0,0,0,1
4.0,1,151,1.0,10,1148,1,1,0,0,0,0,0,0,1,1,0,0
4.0,1,178,2.0,39,1362,1,0,0,0,0,1,0,0,1,1,0,0
4.0,5,274,2.0,2,4492,1,0,0,0,0,1,0,0,1,0,1,0
0.0,3,196,3.0,10,5709,1,0,0,0,0,1,0,0,1,1,0,0
3.0,4,204,2.0,10,5844,1,0,0,0,0,1,0,0,1,0,1,0
5.0,2,139,3.0,10,5920,0,0,0,0,0,1,0,0,1,0,1,0
4.0,3,177,3.0,10,5282,0,0,0,0,1,0,0,0,1,0,1,0
0.0,5,212,3.0,10,4411,1,0,1,0,0,0,0,0,1,0,0,1
0.0,3,283,7.0,1,3007,1,0,0,0,0,1,0,1,0,1,0,0
6.0,4,249,3.0,10,1318,0,1,0,0,0,0,0,0,1,0,1,0
3.0,1,154,3.0,56,1300,1,0,0,0,0,1,0,0,1,0,0,1
3.0,3,253,3.0,5,4754,1,1,0,0,0,0,0,0,1,0,0,1
5.0,5,271,3.0,10,4547,1,1,0,0,0,0,0,1,0,1,0,0
5.0,4,228,5.0,10,1844,0,0,0,1,0,0,0,1,0,0,1,0
4.0,1,176,3.0,10,3007,1,0,0,0,1,0,0,1,0,0,0,1
0.0,4,222,3.0,10,5340,0,0,0,0,0,1,0,0,1,0,1,0
0.0,3,192,3.0,4,5524,0,0,0,0,1,0,0,0,1,0,1,0
0.0,5,250,4.0,8,3007,0,1,0,0,0,0,1,0,0,0,1,0
5.0,3,213,4.0,10,2003,1,1,0,0,0,0,0,1,0,0,0,1
0.0,5,136,2.0,1,4971,0,0,0,0,0,1,0,1,0,1,0,0
3.0,3,262,2.0,10,5032,0,0,0,1,0,0,0,0,1,0,0,1
0.0,4,228,3.0,5,4974,1,0,1,0,0,0,0,0,1,0,0,1
4.0,3,274,2.0,10,4762,0,0,0,1,0,0,0,0,1,0,1,0
6.0,4,299,4.0,9,1817,0,0,1,0,0,0,0,0,1,0,1,0
3.0,2,100,4.0,10,5163,0,0,0,0,0,1,0,0,1,0,1,0
2.0,5,117,3.0,44,1192,1,1,0,0,0,0,0,0,1,0,1,0
5.0,3,257,5.0,10,1981,1,0,0,1,0,0,0,1,0,0,0,1
7.0,5,293,4.0,10,1080,1,0,0,1,0,0,0,0,1,0,1,0
3.0,4,271,2.0,14,2163,1,0,0,0,0,1,0,0,1,0,1,0
0.0,3,255,2.0,10,5955,1,0,0,1,0,0,0,0,1,0,1,0
3.0,2,220,3.0,10,4148,0,0,0,0,1,0,0,0,1,0,0,1
3.0,3,237,3.0,10,5761,0,0,0,0,0,1,0,0,1,0,1,0
3.0,4,155,2.0,3,5481,1,0,0,0,0,1,0,0,1,0,1,0
5.0,5,232,3.0,10,5338,0,0,1,0,0,0,0,0,1,0,1,0
3.0,4,260,5.0,2,4461,0,0,0,0,1,0,0,1,0,0,1,0
4.0,1,183,3.0,3,5178,1,0,0,0,1,0,0,0,1,0,1,0
7.0,1,291,4.0,1,1796,0,1,0,0,0,0,0,0,1,0,0,1
3.0,5,177,4.0,9,5311,0,0,0,0,0,1,0,0,1,1,0,0
4.0,2,260,3.0,10,5504,1,0,1,0,0,0,0,0,1,0,1,0
5.0,1,228,5.0,7,1818,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3,172,3.0,42,1707,1,0,0,0,1,0,0,1,0,0,0,1
5.0,4,233,3.0,10,4597,1,1,0,0,0,0,1,0,0,0,1,0
5.0,2,145,6.0,10,3007,0,0,1,0,0,0,0,0,1,0,0,1
0.0,1,249,2.0,10,5190,1,0,0,0,1,0,0,0,1,0,0,1
3.0,3,214,2.0,21,3342,1,0,0,1,0,0,0,0,1,0,1,0
5.0,5,150,3.0,61,1091,1,0,1,0,0,0,0,0,1,0,0,1
6.0,4,287,4.0,9,1936,1,0,0,0,0,1,0,1,0,0,0,1
3.0,3,133,6.0,10,1686,1,0,0,1,0,0,0,0,1,0,1,0
4.0,1,151,2.0,10,1367,1,0,1,0,0,0,0,0,1,0,1,0
5.0,5,232,3.0,10,4545,1,0,0,0,0,1,0,0,1,0,1,0
0.0,1,231,6.0,10,3007,1,0,0,0,1,0,1,0,0,0,0,1
5.0,3,145,3.0,10,5783,1,0,1,0,0,0,0,0,1,0,0,1
4.0,3,154,3.0,10,1101,1,0,0,1,0,0,0,0,1,0,1,0
0.0,3,308,5.0,10,1152,1,0,0,0,0,1,0,0,1,0,0,1
6.0,5,276,4.0,10,1319,0,1,0,0,0,0,1,0,0,0,1,0
5.0,3,267,6.0,10,1027,0,0,1,0,0,0,0,1,0,0,1,0
0.0,5,135,3.0,6,5266,1,0,0,0,0,1,0,0,1,0,0,1
3.0,3,187,6.0,2,4549,0,0,0,0,1,0,0,0,1,0,1,0
3.0,5,219,3.0,54,3145,1,0,1,0,0,0,0,0,1,0,1,0
0.0,5,227,5.0,10,1436,1,0,1,0,0,0,0,1,0,0,0,1
3.0,2,160,3.0,10,4683,0,0,0,0,0,1,0,0,1,0,1,0
4.0,2,213,3.0,10,2184,1,0,0,1,0,0,0,0,1,0,1,0
2.0,1,192,1.0,10,4774,0,0,0,0,1,0,0,0,1,0,1,0
4.0,1,155,3.0,4,4397,0,0,1,0,0,0,0,0,1,0,1,0
4.0,2,200,3.0,7,4323,0,0,0,1,0,0,0,0,1,0,0,1
5.0,2,224,4.0,43,3007,1,1,0,0,0,0,1,0,0,0,0,1
0.0,5,287,5.0,1,5263,1,0,0,0,0,1,0,0,1,1,0,0
7.0,3,267,4.0,10,1548,0,1,0,0,0,0,0,0,1,0,0,1
5.0,4,214,3.0,52,3403,1,0,1,0,0,0,0,0,1,0,1,0
0.0,1,125,4.0,10,4097,1,0,0,0,0,1,0,0,1,0,1,0
4.0,3,214,2.0,10,2078,1,1,0,0,0,0,0,0,1,0,1,0
4.0,2,166,5.0,10,4493,0,0,0,0,1,0,0,0,1,0,1,0
6.0,5,268,4.0,10,1462,0,1,0,0,0,0,0,0,1,0,0,1
5.0,5,243,6.0,9,4587,0,0,0,0,0,1,0,0,1,0,0,1
4.0,4,238,4.0,10,5702,1,0,0,0,0,1,0,1,0,1,0,0
6.0,4,291,3.0,10,1327,0,0,1,0,0,0,0,0,1,0,1,0
0.0,4,227,2.0,10,5706,1,0,1,0,0,0,1,0,0,0,1,0
4.0,3,274,3.0,10,4276,0,0,0,0,0,1,0,0,1,0,0,1
0.0,5,261,10.0,10,5208,0,0,0,0,0,1,0,0,1,0,1,0
4.0,2,223,3.0,3,1395,1,0,0,0,0,1,0,1,0,0,0,1
4.0,1,246,6.0,10,1489,0,0,0,0,0,1,0,0,1,0,1,0
3.0,5,171,3.0,49,1333,1,1,0,0,0,0,0,0,1,0,1,0
6.0,1,279,4.0,4,1263,1,0,0,1,0,0,1,0,0,0,1,0
3.0,1,267,4.0,10,4914,1,0,0,0,1,0,0,1,0,0,0,1
5.0,2,255,5.0,4,1634,0,0,0,1,0,0,1,0,0,0,0,1
4.0,5,157,2.0,1,5054,0,1,0,0,0,0,0,0,1,0,0,1
6.0,2,288,4.0,10,1405,1,0,1,0,0,0,0,0,1,0,0,1
3.0,4,263,3.0,2,5741,1,1,0,0,0,0,0,0,1,0,0,1
0.0,4,151,4.0,1,4587,1,0,0,0,1,0,0,1,0,0,0,1
4.0,4,263,2.0,10,3955,1,0,1,0,0,0,0,0,1,0,0,1
3.0,2,251,3.0,10,4038,0,0,0,0,0,1,0,0,1,1,0,0
0.0,2,103,4.0,10,3007,1,0,0,0,0,1,0,0,1,0,0,1
3.0,4,160,3.0,10,4602,0,0,0,1,0,0,0,1,0,0,1,0
6.0,5,264,4.0,10,1922,1,0,0,1,0,0,0,0,1,0,0,1
2.0,3,198,2.0,10,1996,0,0,0,1,0,0,0,0,1,0,0,1
5.0,5,231,1.0,10,5361,0,0,0,0,0,1,0,0,1,0,0,1
0.0,2,253,5.0,10,1092,0,0,0,0,0,1,0,0,1,0,0,1
4.0,2,210,3.0,5,4746,0,0,0,0,1,0,0,0,1,0,1,0
3.0,2,180,2.0,10,4024,0,0,0,0,0,1,0,1,0,1,0,0
3.0,5,252,3.0,10,3701,1,1,0,0,0,0,0,0,1,0,1,0
5.0,2,192,1.0,7,5695,1,0,1,0,0,0,0,0,1,1,0,0
4.0,3,228,3.0,10,5408,1,1,0,0,0,0,0,0,1,0,0,1
5.0,4,190,2.0,23,3007,1,1,0,0,0,0,1,0,0,0,0,1
4.0,4,184,3.0,10,5381,0,0,0,0,0,1,0,0,1,0,0,1
4.0,2,274,2.0,10,4361,0,0,1,0,0,0,0,0,1,0,1,0
0.0,2,133,3.0,10,5803,0,0,0,0,0,1,0,0,1,0,0,1
0.0,3,202,4.0,6,5107,0,0,1,0,0,0,0,0,1,0,1,0
3.0,4,253,3.0,10,3788,1,0,0,1,0,0,0,0,1,0,1,0
4.0,2,264,1.0,10,5137,1,1,0,0,0,0,0,0,1,0,1,0
4.0,2,168,2.0,10,5154,0,0,0,1,0,0,0,0,1,0,0,1
3.0,5,156,4.0,6,1015,0,1,0,0,0,0,0,1,0,0,1,0
3.0,1,214,3.0,2,4958,0,1,0,0,0,0,0,0,1,0,0,1
0.0,5,278,4.0,6,1761,0,0,0,1,0,0,0,0,1,1,0,0
0.0,4,239,3.0,10,5455,1,0,1,0,0,0,0,0,1,0,0,1
0.0,1,257,3.0,10,1323,0,1,0,0,0,0,0,0,1,1,0,0
5.0,4,206,3.0,53,2182,1,0,0,0,0,1,1,0,0,0,1,0
4.0,1,221,5.0,10,3075,1,0,0,0,0,1,0,0,1,0,0,1
2.0,5,154,3.0,21,1113,1,0,0,0,0,1,0,0,1,0,0,1
7.0,1,290,3.0,10,1885,0,0,0,0,0,1,0,0,1,0,1,0
5.0,1,173,4.0,10,4615,0,0,0,0,0,1,0,1,0,0,0,1
4.0,2,139,3.0,10,1365,1,1,0,0,0,0,0,0,1,0,1,0
3.0,1,162,3.0,10,1417,1,0,0,0,0,1,1,0,0,0,0,1
6.0,3,297,4.0,2,1520,1,0,0,0,0,1,0,1,0,0,0,1
4.0,4,247,2.0,9,5095,0,1,0,0,0,0,0,0,1,0,0,1
4.0,1,273,3.0,10,3717,1,0,0,0,1,0,0,0,1,0,0,1
0.0,1,226,3.0,10,3077,1,0,0,0,0,1,1,0,0,0,1,0
0.0,2,173,3.0,10,5128,0,0,1,0,0,0,1,0,0,0,0,1
5.0,4,142,3.0,8,5468,1,0,0,0,0,1,1,0,0,0,1,0
5.0,3,245,3.0,10,5663,0,1,0,0,0,0,0,0,1,0,0,1
0.0,5,148,2.0,10,3007,0,0,1,0,0,0,1,0,0,0,0,1
4.0,2,271,3.0,4,4743,1,0,0,1,0,0,0,0,1,0,0,1
6.0,4,258,4.0,7,1726,1,0,0,0,0,1,1,0,0,0,1,0
7.0,4,267,3.0,10,1378,1,1,0,0,0,0,1,0,0,0,0,1
6.0,5,113,3.0,35,1402,1,0,0,0,0,1,0,0,1,1,0,0
3.0,5,157,3.0,10,5100,0,1,0,0,0,0,0,0,1,0,1,0
3.0,4,216,1.0,10,5651,0,0,1,0,0,0,0,0,1,0,0,1
3.0,4,198,2.0,20,2266,1,1,0,0,0,0,0,0,1,0,0,1
7.0,5,268,3.0,9,1754,1,1,0,0,0,0,0,0,1,0,0,1
6.0,4,282,4.0,10,1580,0,1,0,0,0,0,0,1,0,0,1,0
0.0,1,239,3.0,16,3007,1,0,0,1,0,0,0,0,1,1,0,0
3.0,2,154,3.0,8,5811,1,0,0,1,0,0,0,0,1,1,0,0
4.0,3,220,3.0,6,4894,1,0,0,1,0,0,0,0,1,0,1,0
4.0,2,220,2.0,6,5543,0,0,0,1,0,0,0,0,1,0,1,0
6.0,4,143,3.0,4,4401,0,1,0,0,0,0,0,1,0,0,0,1
6.0,1,302,3.0,1,1622,1,0,0,1,0,0,0,1,0,0,1,0
4.0,3,201,3.0,10,3641,1,0,0,0,0,1,0,0,1,0,1,0
4.0,3,207,2.0,10,4286,0,1,0,0,0,0,0,0,1,0,0,1
5.0,2,186,3.0,15,2153,1,0,0,0,0,1,0,0,1,0,0,1
6.0,5,285,4.0,5,1631,1,0,0,1,0,0,0,1,0,0,0,1
5.0,1,238,6.0,10,1192,0,0,0,0,1,0,0,0,1,0,1,0
0.0,2,217,3.0,10,2999,1,0,0,0,1,0,1,0,0,0,1,0
5.0,5,189,5.0,10,5254,1,0,0,0,1,0,0,0,1,0,1,0
5.0,5,219,3.0,10,3430,1,0,1,0,0,0,0,0,1,0,0,1
3.0,5,196,1.0,10,4569,0,0,0,0,1,0,0,0,1,1,0,0
4.0,2,258,3.0,10,4643,1,0,1,0,0,0,0,0,1,1,0,0
4.0,4,177,7.0,10,5646,1,0,0,0,0,1,0,0,1,0,1,0
0.0,3,266,2.0,61,2118,1,0,0,0,0,1,0,0,1,0,1,0
3.0,5,139,3.0,2,5839,0,1,0,0,0,0,0,1,0,0,1,0
3.0,5,232,2.0,10,5146,0,0,0,0,0,1,0,1,0,1,0,0
3.0,4,184,3.0,7,3007,0,0,0,1,0,0,0,0,1,0,1,0
5.0,2,192,7.0,10,4045,1,0,0,0,0,1,0,0,1,0,0,1
6.0,5,267,4.0,10,1550,0,1,0,0,0,0,1,0,0,0,1,0
0.0,4,260,2.0,10,5801,0,0,1,0,0,0,0,0,1,0,1,0
0.0,4,229,5.0,3,1861,1,0,0,1,0,0,0,1,0,0,1,0
0.0,2,211,3.0,8,4962,0,0,0,0,0,1,1,0,0,0,0,1
4.0,1,258,3.0,36,2211,1,0,1,0,0,0,0,1,0,0,0,1
4.0,4,209,8.0,46,3345,1,0,1,0,0,0,0,0,1,0,0,1
6.0,3,304,3.0,10,1254,1,0,1,0,0,0,0,0,1,0,0,1
5.0,3,216,3.0,10,2146,1,0,0,0,0,1,0,0,1,0,1,0
5.0,3,272,2.0,10,5112,0,0,0,1,0,0,1,0,0,0,1,0
0.0,3,252,2.0,10,1809,0,0,1,0,0,0,0,0,1,0,0,1
6.0,5,261,4.0,10,1266,1,0,1,0,0,0,0,0,1,0,1,0
0.0,5,301,4.0,10,1727,0,1,0,0,0,0,0,0,1,0,1,0
3.0,3,158,2.0,4,5960,0,0,0,0,1,0,0,0,1,0,1,0
6.0,4,304,3.0,10,1749,0,0,0,0,0,1,0,0,1,0,1,0
3.0,1,258,4.0,10,3007,1,0,0,0,1,0,0,1,0,0,0,1
4.0,2,96,3.0,22,3007,1,0,0,0,0,1,0,0,1,0,1,0
3.0,3,158,2.0,10,4061,1,1,0,0,0,0,0,0,1,0,1,0
5.0,2,249,6.0,8,1170,1,0,0,0,0,1,0,1,0,0,1,0
4.0,2,233,2.0,10,5546,1,0,0,1,0,0,0,0,1,0,1,0
3.0,3,203,3.0,4,5548,0,1,0,0,0,0,0,0,1,0,0,1
4.0,4,207,2.0,10,2596,1,0,0,0,0,1,0,0,1,0,0,1
0.0,2,294,4.0,10,1318,1,0,1,0,0,0,0,0,1,0,1,0
5.0,5,264,6.0,10,4644,1,0,0,0,1,0,0,0,1,1,0,0
6.0,3,171,3.0,1,4952,0,0,0,0,0,1,0,1,0,0,1,0
0.0,5,157,4.0,10,4344,1,1,0,0,0,0,0,0,1,0,1,0
4.0,5,182,2.0,10,5098,1,0,0,0,0,1,0,0,1,0,0,1
4.0,2,149,3.0,10,1863,1,1,0,0,0,0,0,0,1,0,0,1
4.0,4,188,3.0,10,5720,0,0,0,0,1,0,0,0,1,0,1,0
4.0,4,240,3.0,10,3478,1,0,1,0,0,0,0,0,1,0,1,0
0.0,1,186,3.0,6,4758,0,1,0,0,0,0,0,0,1,0,1,0
3.0,3,155,3.0,10,5464,0,0,0,0,1,0,1,0,0,0,0,1
0.0,1,204,2.0,10,5795,0,0,0,1,0,0,0,0,1,0,1,0
0.0,5,194,3.0,10,2256,1,1,0,0,0,0,0,0,1,0,1,0
5.0,5,165,2.0,10,4005,1,0,0,0,0,1,0,0,1,0,1,0
4.0,2,258,3.0,10,4977,1,0,0,1,0,0,0,0,1,0,0,1
0.0,5,265,4.0,8,5087,1,0,0,1,0,0,0,0,1,0,1,0
3.0,4,231,1.0,6,4452,0,0,0,1,0,0,0,1,0,1,0,0
0.0,4,219,6.0,3,1098,0,0,0,1,0,0,0,0,1,0,1,0
4.0,5,180,3.0,10,5622,0,0,1,0,0,0,0,1,0,0,0,1
7.0,5,291,4.0,6,1135,0,0,1,0,0,0,0,1,0,1,0,0
4.0,5,221,3.0,6,3007,0,0,0,1,0,0,1,0,0,0,1,0
0.0,1,275,5.0,10,1062,0,0,0,0,0,1,0,0,1,0,1,0
4.0,5,206,3.0,5,5785,1,0,0,1,0,0,0,1,0,0,0,1
5.0,5,161,3.0,5,4702,0,1,0,0,0,0,0,0,1,0,1,0
2.0,2,145,3.0,5,3007,1,0,0,0,0,1,0,1,0,0,0,1
5.0,3,245,5.0,10,1937,0,0,0,0,0,1,0,0,1,0,1,0
3.0,2,177,2.0,4,4417,0,0,0,1,0,0,0,0,1,0,0,1
4.0,1,155,3.0,4,5666,0,0,1,0,0,0,0,0,1,0,1,0
6.0,2,294,4.0,10,1625,1,0,1,0,0,0,0,0,1,0,1,0
3.0,1,166,2.0,9,5853,1,0,1,0,0,0,0,1,0,0,0,1
2.0,3,225,7.0,10,4009,1,0,1,0,0,0,0,1,0,1,0,0
5.0,4,200,3.0,10,2078,1,1,0,0,0,0,0,0,1,0,0,1
5.0,3,141,2.0,10,4651,0,0,0,0,0,1,0,0,1,0,0,1
4.0,2,233,4.0,1,3007,0,0,0,0,0,1,0,0,1,1,0,0
3.0,1,251,3.0,10,2240,1,0,0,0,0,1,0,0,1,0,0,1
3.0,3,242,1.0,51,3935,1,0,0,0,1,0,0,0,1,0,1,0
3.0,5,162,2.0,4,4495,0,0,0,0,1,0,1,0,0,0,1,0
7.0,1,308,4.0,10,1841,1,0,1,0,0,0,0,0,1,0,0,1
4.0,4,196,5.0,10,4622,0,0,0,1,0,0,0,1,0,1,0,0
5.0,3,135,3.0,10,5858,0,0,0,1,0,0,0,0,1,1,0,0
5.0,4,266,5.0,10,3007,1,0,0,0,0,1,1,0,0,0,0,1
5.0,2,155,3.0,10,4485,1,1,0,0,0,0,0,1,0,0,1,0
4.0,4,218,1.0,8,5101,1,0,0,0,0,1,0,1,0,0,0,1
4.0,5,185,2.0,6,4610,0,0,1,0,0,0,0,1,0,0,1,0
4.0,4,255,6.0,10,1430,1,0,0,0,1,0,0,0,1,0,1,0
0.0,3,242,5.0,10,1846,1,0,0,0,0,1,0,0,1,0,1,0
0.0,4,306,4.0,5,1703,1,0,0,1,0,0,0,0,1,0,1,0
4.0,2,229,3.0,5,1689,0,0,1,0,0,0,0,1,0,0,0,1
3.0,5,202,2.0,8,4552,1,0,1,0,0,0,0,0,1,0,0,1
0.0,2,150,2.0,10,5264,0,0,0,1,0,0,0,0,1,0,0,1
5.0,2,173,3.0,4,5363,0,0,0,0,1,0,0,0,1,0,0,1
4.0,5,237,2.0,60,3427,1,0,0,0,0,1,0,0,1,0,0,1
3.0,1,234,3.0,10,2596,1,0,0,1,0,0,0,0,1,1,0,0
4.0,3,197,3.0,10,4410,0,0,0,1,0,0,0,0,1,0,1,0
5.0,4,216,2.0,10,4535,0,0,0,1,0,0,0,0,1,0,1,0
5.0,3,240,5.0,6,1489,0,0,1,0,0,0,0,0,1,0,1,0
4.0,1,143,2.0,10,1996,1,0,1,0,0,0,0,0,1,0,0,1
0.0,1,260,3.0,9,4239,0,0,1,0,0,0,0,1,0,0,1,0
0.0,5,190,4.0,12,2947,1,0,0,0,0,1,0,1,0,0,0,1
3.0,2,250,3.0,4,3007,0,0,0,0,1,0,0,1,0,0,0,1
6.0,3,278,4.0,10,1716,0,0,0,0,0,1,0,0,1,0,0,1
3.0,5,270,6.0,9,4195,0,0,0,0,1,0,0,0,1,0,0,1
3.0,5,275,3.0,6,5148,0,0,0,0,0,1,0,0,1,0,1,0
5.0,2,171,1.0,34,1029,1,0,0,1,0,0,1,0,0,1,0,0
4.0,3,280,6.0,8,4525,0,1,0,0,0,0,0,0,1,1,0,0
4.0,2,147,2.0,20,1387,1,0,0,0,0,1,0,0,1,0,0,1
4.0,2,227,5.0,6,3007,0,0,0,0,1,0,0,0,1,0,0,1
4.0,2,239,2.0,9,4360,0,0,1,0,0,0,0,1,0,0,0,1
3.0,2,224,3.0,10,5343,1,0,0,1,0,0,1,0,0,0,0,1
0.0,4,222,3.0,10,5819,0,0,0,0,0,1,0,0,1,0,1,0
0.0,5,263,3.0,10,2267,1,0,0,0,0,1,0,0,1,0,1,0
5.0,2,252,3.0,10,5058,0,0,0,1,0,0,0,0,1,0,1,0
3.0,2,263,3.0,10,3007,1,0,0,0,0,1,0,1,0,0,1,0
5.0,3,223,3.0,10,4671,1,0,0,0,1,0,0,0,1,0,1,0
5.0,1,235,1.0,27,2451,1,0,0,0,0,1,0,0,1,0,1,0
4.0,4,222,2.0,10,5660,0,0,0,0,0,1,0,0,1,0,1,0
7.0,3,267,1.0,7,1384,0,0,1,0,0,0,0,0,1,0,1,0
3.0,4,167,3.0,50,3007,1,0,0,1,0,0,0,1,0,0,0,1
5.0,1,248,8.0,2,4023,1,0,0,0,0,1,0,0,1,0,1,0
4.0,2,225,2.0,6,2010,1,1,0,0,0,0,0,0,1,0,1,0
2.0,4,153,2.0,57,1264,1,0,0,0,1,0,0,0,1,0,0,1
0.0,5,133,3.0,3,1403,1,0,0,0,0,1,0,1,0,0,0,1
4.0,2,185,3.0,10,3007,0,0,0,0,1,0,0,0,1,0,0,1
5.0,4,263,2.0,10,4595,0,0,0,0,0,1,0,1,0,0,0,1
0.0,2,243,1.0,8,4093,0,0,0,1,0,0,0,0,1,0,0,1
5.0,3,254,2.0,5,4764,1,0,0,0,0,1,1,0,0,0,0,1
3.0,3,153,2.0,10,1328,1,0,0,0,0,1,1,0,0,0,1,0
4.0,5,273,3.0,10,5043,1,1,0,0,0,0,0,0,1,0,1,0
4.0,2,192,3.0,3,4130,1,0,0,1,0,0,0,0,1,0,1,0
0.0,5,202,3.0,46,3181,1,0,0,0,0,1,0,0,1,0,0,1
4.0,5,243,3.0,9,5263,0,0,1,0,0,0,0,0,1,0,1,0
5.0,2,196,3.0,44,2085,1,1,0,0,0,0,0,1,0,0,0,1
4.0,1,163,3.0,3,4099,1,0,0,0,0,1,0,0,1,0,1,0
0.0,1,153,3.0,10,5121,1,0,0,0,1,0,0,0,1,0,1,0
3.0,1,273,6.0,9,1198,1,0,0,0,1,0,0,0,1,0,1,0
0.0,2,268,10.0,10,4483,0,0,1,0,0,0,0,1,0,0,0,1
0.0,1,232,5.0,10,1427,0,0,0,0,1,0,0,0,1,0,1,0
0.0,5,170,1.0,10,5621,1,0,0,0,1,0,0,1,0,0,1,0
0.0,3,210,3.0,10,3007,1,0,1,0,0,0,0,0,1,0,0,1
0.0,3,158,2.0,7,4865,0,0,0,0,0,1,1,0,0,0,0,1
5.0,2,284,4.0,1,4171,1,0,1,0,0,0,0,0,1,0,1,0
6.0,3,260,3.0,1,1775,0,0,0,0,0,1,0,0,1,0,1,0
3.0,2,273,3.0,8,5754,1,0,0,1,0,0,1,0,0,1,0,0
4.0,5,140,3.0,10,4956,0,1,0,0,0,0,0,0,1,0,0,1
4.0,2,247,3.0,64,3007,1,0,0,1,0,0,0,0,1,0,0,1
3.0,3,154,4.0,7,1915,0,0,0,1,0,0,0,0,1,0,0,1
6.0,3,244,3.0,4,3007,1,0,0,0,0,1,0,0,1,0,0,1
5.0,2,140,3.0,10,1521,0,0,0,0,0,1,0,0,1,0,0,1
6.0,5,251,4.0,10,1660,0,1,0,0,0,0,0,0,1,0,0,1
4.0,5,147,3.0,19,1940,1,0,0,0,1,0,0,0,1,0,0,1
6.0,4,272,2.0,7,4145,0,0,0,0,0,1,0,1,0,0,1,0
3.0,1,200,2.0,10,2551,1,0,0,0,1,0,0,0,1,0,0,1
4.0,5,105,5.0,10,5824,1,1,0,0,0,0,0,1,0,1,0,0
0.0,1,247,2.0,10,5098,0,0,0,0,0,1,0,0,1,0,0,1
5.0,2,280,4.0,8,4539,1,0,0,0,0,1,0,0,1,0,1,0
3.0,5,182,3.0,10,3595,1,0,0,1,0,0,1,0,0,0,0,1
5.0,2,244,6.0,10,1702,1,0,0,0,0,1,0,0,1,0,1,0
5.0,4,182,3.0,10,3007,1,0,0,0,0,1,1,0,0,0,0,1
4.0,2,261,5.0,5,1073,1,0,0,0,1,0,0,1,0,0,0,1
5.0,2,244,6.0,7,1315,0,0,0,0,0,1,1,0,0,0,1,0
6.0,5,256,4.0,2,1163,0,0,0,0,1,0,0,0,1,0,1,0
4.0,2,233,5.0,8,1097,0,1,0,0,0,0,0,0,1,0,1,0
4.0,2,280,4.0,10,5288,1,0,0,0,0,1,0,0,1,0,1,0
0.0,5,222,3.0,2,4425,0,0,0,0,0,1,0,0,1,0,0,1
5.0,2,285,4.0,10,1666,1,0,0,0,0,1,0,0,1,0,0,1
