Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium
3.9906742699283977,3,196,3.4945174595496593,18,5709,1,0,0,0,0,1,0,0,1,1,0,0
3.0,4,204,2.0,10,5844,1,0,0,0,0,1,0,0,1,0,1,0
5.0,2,139,3.0,5,5920,0,0,0,0,0,1,0,0,1,0,1,0
4.0,3,177,3.0,5,5282,0,0,0,0,1,0,0,0,1,0,1,0
3.9906742699283977,5,212,3.0,18,4411,1,0,1,0,0,0,0,0,1,0,0,1
3.9906742699283977,3,283,7.0,1,5913,1,0,0,0,0,1,0,1,0,1,0,0
6.0,4,249,3.6913377617212664,5,1318,0,1,0,0,0,0,0,0,1,0,1,0
3.0,1,154,3.4945174595496593,56,1300,1,0,0,0,0,1,0,0,1,0,0,1
3.0,3,253,3.0,5,4754,1,1,0,0,0,0,0,0,1,0,0,1
5.0,5,271,3.4945174595496593,18,4547,1,1,0,0,0,0,0,1,0,1,0,0
5.0,4,228,5.0,5,1844,0,0,0,1,0,0,0,1,0,0,1,0
4.0,1,176,3.0,18,5913,1,0,0,0,1,0,0,1,0,0,0,1
4.1501317469461885,4,222,3.0,5,5340,0,0,0,0,0,1,0,0,1,0,1,0
4.1501317469461885,3,192,3.6913377617212664,4,5524,0,0,0,0,1,0,0,0,1,0,1,0
4.1501317469461885,5,250,4.0,8,5913,0,1,0,0,0,0,1,0,0,0,1,0
5.0,3,213,4.0,18,2003,1,1,0,0,0,0,0,1,0,0,0,1
4.1501317469461885,5,136,2.0,1,4971,0,0,0,0,0,1,0,1,0,1,0,0
3.0,3,262,2.0,5,5032,0,0,0,1,0,0,0,0,1,0,0,1
3.9906742699283977,4,228,3.4945174595496593,5,4974,1,0,1,0,0,0,0,0,1,0,0,1
4.0,3,274,2.0,5,4762,0,0,0,1,0,0,0,0,1,0,1,0
6.0,4,299,4.0,9,1817,0,0,1,0,0,0,0,0,1,0,1,0
3.0,2,100,4.0,5,5163,0,0,0,0,0,1,0,0,1,0,1,0
2.0,5,117,3.0,44,1192,1,1,0,0,0,0,0,0,1,0,1,0
5.0,3,257,5.0,18,1981,1,0,0,1,0,0,0,1,0,0,0,1
7.0,5,293,4.0,18,1080,1,0,0,1,0,0,0,0,1,0,1,0
3.0,4,271,2.0,14,2163,1,0,0,0,0,1,0,0,1,0,1,0
3.9906742699283977,3,255,2.0,18,5955,1,0,0,1,0,0,0,0,1,0,1,0
3.0,2,220,3.0,5,4148,0,0,0,0,1,0,0,0,1,0,0,1
3.0,3,237,3.6913377617212664,5,5761,0,0,0,0,0,1,0,0,1,0,1,0
3.0,4,155,2.0,3,5481,1,0,0,0,0,1,0,0,1,0,1,0
5.0,5,232,3.0,5,5338,0,0,1,0,0,0,0,0,1,0,1,0
3.0,4,260,5.0,2,4461,0,0,0,0,1,0,0,1,0,0,1,0
4.0,1,183,3.4945174595496593,3,5178,1,0,0,0,1,0,0,0,1,0,1,0
7.0,1,291,4.0,1,1796,0,1,0,0,0,0,0,0,1,0,0,1
3.0,5,177,4.0,9,5311,0,0,0,0,0,1,0,0,1,1,0,0
4.0,2,260,3.0,18,5504,1,0,1,0,0,0,0,0,1,0,1,0
5.0,1,228,5.0,7,1818,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3,172,3.0,42,1707,1,0,0,0,1,0,0,1,0,0,0,1
5.0,4,233,3.4945174595496593,18,4597,1,1,0,0,0,0,1,0,0,0,1,0
5.0,2,145,6.0,5,5913,0,0,1,0,0,0,0,0,1,0,0,1
3.9906742699283977,1,249,2.0,18,5190,1,0,0,0,1,0,0,0,1,0,0,1
3.0,3,214,2.0,21,3342,1,0,0,1,0,0,0,0,1,0,1,0
5.0,5,150,3.4945174595496593,61,1091,1,0,1,0,0,0,0,0,1,0,0,1
6.0,4,287,4.0,9,1936,1,0,0,0,0,1,0,1,0,0,0,1
3.0,3,133,6.0,18,1686,1,0,0,1,0,0,0,0,1,0,1,0
4.0,1,151,2.0,18,1367,1,0,1,0,0,0,0,0,1,0,1,0
5.0,5,232,3.0,18,4545,1,0,0,0,0,1,0,0,1,0,1,0
3.9906742699283977,1,231,6.0,18,5913,1,0,0,0,1,0,1,0,0,0,0,1
5.0,3,145,3.0,18,5783,1,0,1,0,0,0,0,0,1,0,0,1
4.0,3,154,3.0,18,1101,1,0,0,1,0,0,0,0,1,0,1,0
3.9906742699283977,3,308,5.0,10,1152,1,0,0,0,0,1,0,0,1,0,0,1
6.0,5,276,4.0,5,1319,0,1,0,0,0,0,1,0,0,0,1,0
5.0,3,267,6.0,10,1027,0,0,1,0,0,0,0,1,0,0,1,0
3.9906742699283977,5,135,3.0,6,5266,1,0,0,0,0,1,0,0,1,0,0,1
3.0,3,187,6.0,2,4549,0,0,0,0,1,0,0,0,1,0,1,0
3.0,5,219,3.0,54,3145,1,0,1,0,0,0,0,0,1,0,1,0
3.9906742699283977,5,227,5.0,18,1436,1,0,1,0,0,0,0,1,0,0,0,1
3.0,2,160,3.0,5,4683,0,0,0,0,0,1,0,0,1,0,1,0
4.0,2,213,3.4945174595496593,18,2184,1,0,0,1,0,0,0,0,1,0,1,0
2.0,1,192,3.6913377617212664,5,4774,0,0,0,0,1,0,0,0,1,0,1,0
4.0,1,155,3.6913377617212664,4,4397,0,0,1,0,0,0,0,0,1,0,1,0
4.0,2,200,3.0,7,4323,0,0,0,1,0,0,0,0,1,0,0,1
5.0,2,224,4.0,43,5913,1,1,0,0,0,0,1,0,0,0,0,1
3.9906742699283977,5,287,5.0,1,5263,1,0,0,0,0,1,0,0,1,1,0,0
7.0,3,267,4.0,10,1548,0,1,0,0,0,0,0,0,1,0,0,1
5.0,4,214,3.4945174595496593,52,3403,1,0,1,0,0,0,0,0,1,0,1,0
3.9906742699283977,1,125,4.0,18,4097,1,0,0,0,0,1,0,0,1,0,1,0
4.0,3,214,2.0,18,2078,1,1,0,0,0,0,0,0,1,0,1,0
4.0,2,166,5.0,5,4493,0,0,0,0,1,0,0,0,1,0,1,0
6.0,5,268,4.0,5,1462,0,1,0,0,0,0,0,0,1,0,0,1
5.0,5,243,6.0,9,4587,0,0,0,0,0,1,0,0,1,0,0,1
4.0,4,238,4.0,18,5702,1,0,0,0,0,1,0,1,0,1,0,0
6.0,4,291,3.6913377617212664,5,1327,0,0,1,0,0,0,0,0,1,0,1,0
3.9906742699283977,4,227,2.0,18,5706,1,0,1,0,0,0,1,0,0,0,1,0
4.0,3,274,3.0,5,4276,0,0,0,0,0,1,0,0,1,0,0,1
4.1501317469461885,5,261,10.0,5,5208,0,0,0,0,0,1,0,0,1,0,1,0
4.0,2,223,3.4945174595496593,3,1395,1,0,0,0,0,1,0,1,0,0,0,1
4.0,1,246,6.0,5,1489,0,0,0,0,0,1,0,0,1,0,1,0
3.0,5,171,3.0,49,1333,1,1,0,0,0,0,0,0,1,0,1,0
6.0,1,279,4.0,4,1263,1,0,0,1,0,0,1,0,0,0,1,0
3.0,1,267,4.0,18,4914,1,0,0,0,1,0,0,1,0,0,0,1
5.0,2,255,5.0,4,1634,0,0,0,1,0,0,1,0,0,0,0,1
4.0,5,157,2.0,1,5054,0,1,0,0,0,0,0,0,1,0,0,1
6.0,2,288,4.0,18,1405,1,0,1,0,0,0,0,0,1,0,0,1
3.0,4,263,3.0,2,5741,1,1,0,0,0,0,0,0,1,0,0,1
3.9906742699283977,4,151,4.0,1,4587,1,0,0,0,1,0,0,1,0,0,0,1
4.0,4,263,2.0,18,3955,1,0,1,0,0,0,0,0,1,0,0,1
3.0,2,251,3.6913377617212664,5,4038,0,0,0,0,0,1,0,0,1,1,0,0
3.9906742699283977,2,103,4.0,18,5913,1,0,0,0,0,1,0,0,1,0,0,1
3.0,4,160,3.0,5,4602,0,0,0,1,0,0,0,1,0,0,1,0
6.0,5,264,4.0,18,1922,1,0,0,1,0,0,0,0,1,0,0,1
2.0,3,198,2.0,5,1996,0,0,0,1,0,0,0,0,1,0,0,1
5.0,5,231,3.6913377617212664,5,5361,0,0,0,0,0,1,0,0,1,0,0,1
4.1501317469461885,2,253,5.0,5,1092,0,0,0,0,0,1,0,0,1,0,0,1
4.0,2,210,3.0,5,4746,0,0,0,0,1,0,0,0,1,0,1,0
3.0,2,180,2.0,10,4024,0,0,0,0,0,1,0,1,0,1,0,0
3.0,5,252,3.0,18,3701,1,1,0,0,0,0,0,0,1,0,1,0
5.0,2,192,3.4945174595496593,7,5695,1,0,1,0,0,0,0,0,1,1,0,0
4.0,3,228,3.0,18,5408,1,1,0,0,0,0,0,0,1,0,0,1
5.0,4,190,2.0,23,5913,1,1,0,0,0,0,1,0,0,0,0,1
4.0,4,184,3.0,5,5381,0,0,0,0,0,1,0,0,1,0,0,1
4.0,2,274,2.0,10,4361,0,0,1,0,0,0,0,0,1,0,1,0
4.1501317469461885,2,133,3.0,10,5803,0,0,0,0,0,1,0,0,1,0,0,1
4.1501317469461885,3,202,4.0,6,5107,0,0,1,0,0,0,0,0,1,0,1,0
3.0,4,253,3.0,18,3788,1,0,0,1,0,0,0,0,1,0,1,0
4.0,2,264,3.4945174595496593,10,5137,1,1,0,0,0,0,0,0,1,0,1,0
4.0,2,168,2.0,5,5154,0,0,0,1,0,0,0,0,1,0,0,1
3.0,5,156,4.0,6,1015,0,1,0,0,0,0,0,1,0,0,1,0
3.0,1,214,3.0,2,4958,0,1,0,0,0,0,0,0,1,0,0,1
4.1501317469461885,5,278,4.0,6,1761,0,0,0,1,0,0,0,0,1,1,0,0
3.9906742699283977,4,239,3.4945174595496593,18,5455,1,0,1,0,0,0,0,0,1,0,0,1
4.1501317469461885,1,257,3.6913377617212664,5,1323,0,1,0,0,0,0,0,0,1,1,0,0
5.0,4,206,3.0,53,2182,1,0,0,0,0,1,1,0,0,0,1,0
4.0,1,221,5.0,18,3075,1,0,0,0,0,1,0,0,1,0,0,1
2.0,5,154,3.0,21,1113,1,0,0,0,0,1,0,0,1,0,0,1
7.0,1,290,3.6913377617212664,5,1885,0,0,0,0,0,1,0,0,1,0,1,0
5.0,1,173,4.0,5,4615,0,0,0,0,0,1,0,1,0,0,0,1
4.0,2,139,3.0,18,1365,1,1,0,0,0,0,0,0,1,0,1,0
3.0,1,162,3.0,18,1417,1,0,0,0,0,1,1,0,0,0,0,1
6.0,3,297,4.0,2,1520,1,0,0,0,0,1,0,1,0,0,0,1
4.0,4,247,2.0,9,5095,0,1,0,0,0,0,0,0,1,0,0,1
4.0,1,273,3.0,18,3717,1,0,0,0,1,0,0,0,1,0,0,1
3.9906742699283977,1,226,3.4945174595496593,18,3077,1,0,0,0,0,1,1,0,0,0,1,0
4.1501317469461885,2,173,3.0,5,5128,0,0,1,0,0,0,1,0,0,0,0,1
5.0,4,142,3.4945174595496593,8,5468,1,0,0,0,0,1,1,0,0,0,1,0
5.0,3,245,3.0,5,5663,0,1,0,0,0,0,0,0,1,0,0,1
4.1501317469461885,5,148,2.0,5,5913,0,0,1,0,0,0,1,0,0,0,0,1
4.0,2,271,3.0,4,4743,1,0,0,1,0,0,0,0,1,0,0,1
6.0,4,258,4.0,7,1726,1,0,0,0,0,1,1,0,0,0,1,0
7.0,4,267,3.4945174595496593,18,1378,1,1,0,0,0,0,1,0,0,0,0,1
6.0,5,113,3.0,35,1402,1,0,0,0,0,1,0,0,1,1,0,0
3.0,5,157,3.0,5,5100,0,1,0,0,0,0,0,0,1,0,1,0
3.0,4,216,3.6913377617212664,5,5651,0,0,1,0,0,0,0,0,1,0,0,1
3.0,4,198,2.0,20,2266,1,1,0,0,0,0,0,0,1,0,0,1
7.0,5,268,3.4945174595496593,9,1754,1,1,0,0,0,0,0,0,1,0,0,1
6.0,4,282,4.0,5,1580,0,1,0,0,0,0,0,1,0,0,1,0
3.9906742699283977,1,239,3.4945174595496593,16,5913,1,0,0,1,0,0,0,0,1,1,0,0
3.0,2,154,3.4945174595496593,8,5811,1,0,0,1,0,0,0,0,1,1,0,0
4.0,3,220,3.0,6,4894,1,0,0,1,0,0,0,0,1,0,1,0
4.0,2,220,2.0,6,5543,0,0,0,1,0,0,0,0,1,0,1,0
6.0,4,143,3.6913377617212664,4,4401,0,1,0,0,0,0,0,1,0,0,0,1
6.0,1,302,3.4945174595496593,1,1622,1,0,0,1,0,0,0,1,0,0,1,0
4.0,3,201,3.0,18,3641,1,0,0,0,0,1,0,0,1,0,1,0
4.0,3,207,2.0,5,4286,0,1,0,0,0,0,0,0,1,0,0,1
5.0,2,186,3.0,15,2153,1,0,0,0,0,1,0,0,1,0,0,1
6.0,5,285,4.0,5,1631,1,0,0,1,0,0,0,1,0,0,0,1
5.0,1,238,6.0,5,1192,0,0,0,0,1,0,0,0,1,0,1,0
3.9906742699283977,2,217,3.0,18,2999,1,0,0,0,1,0,1,0,0,0,1,0
5.0,5,189,5.0,18,5254,1,0,0,0,1,0,0,0,1,0,1,0
5.0,5,219,3.0,18,3430,1,0,1,0,0,0,0,0,1,0,0,1
3.0,5,196,3.6913377617212664,5,4569,0,0,0,0,1,0,0,0,1,1,0,0
4.0,2,258,3.0,10,4643,1,0,1,0,0,0,0,0,1,1,0,0
4.0,4,177,7.0,18,5646,1,0,0,0,0,1,0,0,1,0,1,0
3.9906742699283977,3,266,2.0,61,2118,1,0,0,0,0,1,0,0,1,0,1,0
3.0,5,139,3.6913377617212664,2,5839,0,1,0,0,0,0,0,1,0,0,1,0
3.0,5,232,2.0,5,5146,0,0,0,0,0,1,0,1,0,1,0,0
3.0,4,184,3.0,7,5913,0,0,0,1,0,0,0,0,1,0,1,0
5.0,2,192,7.0,18,4045,1,0,0,0,0,1,0,0,1,0,0,1
6.0,5,267,4.0,5,1550,0,1,0,0,0,0,1,0,0,0,1,0
4.1501317469461885,4,260,2.0,5,5801,0,0,1,0,0,0,0,0,1,0,1,0
3.9906742699283977,4,229,5.0,3,1861,1,0,0,1,0,0,0,1,0,0,1,0
4.1501317469461885,2,211,3.0,8,4962,0,0,0,0,0,1,1,0,0,0,0,1
4.0,1,258,3.0,36,2211,1,0,1,0,0,0,0,1,0,0,0,1
4.0,4,209,8.0,46,3345,1,0,1,0,0,0,0,0,1,0,0,1
6.0,3,304,3.4945174595496593,10,1254,1,0,1,0,0,0,0,0,1,0,0,1
5.0,3,216,3.4945174595496593,18,2146,1,0,0,0,0,1,0,0,1,0,1,0
5.0,3,272,2.0,5,5112,0,0,0,1,0,0,1,0,0,0,1,0
4.1501317469461885,3,252,2.0,5,1809,0,0,1,0,0,0,0,0,1,0,0,1
6.0,5,261,4.0,18,1266,1,0,1,0,0,0,0,0,1,0,1,0
4.1501317469461885,5,301,4.0,5,1727,0,1,0,0,0,0,0,0,1,0,1,0
3.0,3,158,2.0,4,5960,0,0,0,0,1,0,0,0,1,0,1,0
6.0,4,304,3.6913377617212664,5,1749,0,0,0,0,0,1,0,0,1,0,1,0
3.0,1,258,4.0,18,5913,1,0,0,0,1,0,0,1,0,0,0,1
4.0,2,96,3.0,22,5913,1,0,0,0,0,1,0,0,1,0,1,0
3.0,3,158,2.0,18,4061,1,1,0,0,0,0,0,0,1,0,1,0
5.0,2,249,6.0,8,1170,1,0,0,0,0,1,0,1,0,0,1,0
4.0,2,233,2.0,18,5546,1,0,0,1,0,0,0,0,1,0,1,0
3.0,3,203,3.0,4,5548,0,1,0,0,0,0,0,0,1,0,0,1
4.0,4,207,2.0,18,2596,1,0,0,0,0,1,0,0,1,0,0,1
3.9906742699283977,2,294,4.0,18,1318,1,0,1,0,0,0,0,0,1,0,1,0
5.0,5,264,6.0,18,4644,1,0,0,0,1,0,0,0,1,1,0,0
6.0,3,171,3.0,1,4952,0,0,0,0,0,1,0,1,0,0,1,0
3.9906742699283977,5,157,4.0,18,4344,1,1,0,0,0,0,0,0,1,0,1,0
4.0,5,182,2.0,10,5098,1,0,0,0,0,1,0,0,1,0,0,1
4.0,2,149,3.0,18,1863,1,1,0,0,0,0,0,0,1,0,0,1
4.0,4,188,3.0,5,5720,0,0,0,0,1,0,0,0,1,0,1,0
4.0,4,240,3.0,18,3478,1,0,1,0,0,0,0,0,1,0,1,0
4.1501317469461885,1,186,3.0,6,4758,0,1,0,0,0,0,0,0,1,0,1,0
3.0,3,155,3.0,5,5464,0,0,0,0,1,0,1,0,0,0,0,1
4.1501317469461885,1,204,2.0,5,5795,0,0,0,1,0,0,0,0,1,0,1,0
3.9906742699283977,5,194,3.4945174595496593,18,2256,1,1,0,0,0,0,0,0,1,0,1,0
5.0,5,165,2.0,18,4005,1,0,0,0,0,1,0,0,1,0,1,0
4.0,2,258,3.0,18,4977,1,0,0,1,0,0,0,0,1,0,0,1
3.9906742699283977,5,265,4.0,8,5087,1,0,0,1,0,0,0,0,1,0,1,0
3.0,4,231,3.6913377617212664,6,4452,0,0,0,1,0,0,0,1,0,1,0,0
4.1501317469461885,4,219,6.0,3,1098,0,0,0,1,0,0,0,0,1,0,1,0
4.0,5,180,3.6913377617212664,5,5622,0,0,1,0,0,0,0,1,0,0,0,1
7.0,5,291,4.0,6,1135,0,0,1,0,0,0,0,1,0,1,0,0
4.0,5,221,3.0,6,5913,0,0,0,1,0,0,1,0,0,0,1,0
4.1501317469461885,1,275,5.0,5,1062,0,0,0,0,0,1,0,0,1,0,1,0
4.0,5,206,3.0,5,5785,1,0,0,1,0,0,0,1,0,0,0,1
5.0,5,161,3.0,5,4702,0,1,0,0,0,0,0,0,1,0,1,0
2.0,2,145,3.0,5,5913,1,0,0,0,0,1,0,1,0,0,0,1
5.0,3,245,5.0,5,1937,0,0,0,0,0,1,0,0,1,0,1,0
3.0,2,177,2.0,4,4417,0,0,0,1,0,0,0,0,1,0,0,1
4.0,1,155,3.0,4,5666,0,0,1,0,0,0,0,0,1,0,1,0
6.0,2,294,4.0,18,1625,1,0,1,0,0,0,0,0,1,0,1,0
3.0,1,166,2.0,9,5853,1,0,1,0,0,0,0,1,0,0,0,1
2.0,3,225,7.0,18,4009,1,0,1,0,0,0,0,1,0,1,0,0
5.0,4,200,3.0,18,2078,1,1,0,0,0,0,0,0,1,0,0,1
5.0,3,141,2.0,10,4651,0,0,0,0,0,1,0,0,1,0,0,1
4.0,2,233,4.0,1,5913,0,0,0,0,0,1,0,0,1,1,0,0
3.0,1,251,3.0,18,2240,1,0,0,0,0,1,0,0,1,0,0,1
3.0,3,242,3.4945174595496593,51,3935,1,0,0,0,1,0,0,0,1,0,1,0
3.0,5,162,2.0,4,4495,0,0,0,0,1,0,1,0,0,0,1,0
7.0,1,308,4.0,18,1841,1,0,1,0,0,0,0,0,1,0,0,1
4.0,4,196,5.0,5,4622,0,0,0,1,0,0,0,1,0,1,0,0
5.0,3,135,3.0,5,5858,0,0,0,1,0,0,0,0,1,1,0,0
5.0,4,266,5.0,18,5913,1,0,0,0,0,1,1,0,0,0,0,1
5.0,2,155,3.0,18,4485,1,1,0,0,0,0,0,1,0,0,1,0
4.0,4,218,3.4945174595496593,8,5101,1,0,0,0,0,1,0,1,0,0,0,1
4.0,5,185,2.0,6,4610,0,0,1,0,0,0,0,1,0,0,1,0
4.0,4,255,6.0,18,1430,1,0,0,0,1,0,0,0,1,0,1,0
3.9906742699283977,3,242,5.0,18,1846,1,0,0,0,0,1,0,0,1,0,1,0
3.9906742699283977,4,306,4.0,5,1703,1,0,0,1,0,0,0,0,1,0,1,0
4.0,2,229,3.6913377617212664,5,1689,0,0,1,0,0,0,0,1,0,0,0,1
3.0,5,202,2.0,8,4552,1,0,1,0,0,0,0,0,1,0,0,1
4.1501317469461885,2,150,2.0,5,5264,0,0,0,1,0,0,0,0,1,0,0,1
5.0,2,173,3.6913377617212664,4,5363,0,0,0,0,1,0,0,0,1,0,0,1
4.0,5,237,2.0,60,3427,1,0,0,0,0,1,0,0,1,0,0,1
3.0,1,234,3.0,18,2596,1,0,0,1,0,0,0,0,1,1,0,0
4.0,3,197,3.6913377617212664,5,4410,0,0,0,1,0,0,0,0,1,0,1,0
5.0,4,216,2.0,5,4535,0,0,0,1,0,0,0,0,1,0,1,0
5.0,3,240,5.0,6,1489,0,0,1,0,0,0,0,0,1,0,1,0
4.0,1,143,2.0,18,1996,1,0,1,0,0,0,0,0,1,0,0,1
4.1501317469461885,1,260,3.0,9,4239,0,0,1,0,0,0,0,1,0,0,1,0
3.9906742699283977,5,190,4.0,12,2947,1,0,0,0,0,1,0,1,0,0,0,1
3.0,2,250,3.0,4,5913,0,0,0,0,1,0,0,1,0,0,0,1
6.0,3,278,4.0,5,1716,0,0,0,0,0,1,0,0,1,0,0,1
3.0,5,270,6.0,9,4195,0,0,0,0,1,0,0,0,1,0,0,1
3.0,5,275,3.0,6,5148,0,0,0,0,0,1,0,0,1,0,1,0
5.0,2,171,3.4945174595496593,34,1029,1,0,0,1,0,0,1,0,0,1,0,0
4.0,3,280,6.0,8,4525,0,1,0,0,0,0,0,0,1,1,0,0
4.0,2,147,2.0,20,1387,1,0,0,0,0,1,0,0,1,0,0,1
4.0,2,227,5.0,6,5913,0,0,0,0,1,0,0,0,1,0,0,1
4.0,2,239,2.0,9,4360,0,0,1,0,0,0,0,1,0,0,0,1
3.0,2,224,3.0,18,5343,1,0,0,1,0,0,1,0,0,0,0,1
4.1501317469461885,4,222,3.0,5,5819,0,0,0,0,0,1,0,0,1,0,1,0
3.9906742699283977,5,263,3.4945174595496593,18,2267,1,0,0,0,0,1,0,0,1,0,1,0
5.0,2,252,3.0,5,5058,0,0,0,1,0,0,0,0,1,0,1,0
3.0,2,263,3.0,18,5913,1,0,0,0,0,1,0,1,0,0,1,0
5.0,3,223,3.0,18,4671,1,0,0,0,1,0,0,0,1,0,1,0
5.0,1,235,3.4945174595496593,27,2451,1,0,0,0,0,1,0,0,1,0,1,0
4.0,4,222,2.0,5,5660,0,0,0,0,0,1,0,0,1,0,1,0
7.0,3,267,3.6913377617212664,7,1384,0,0,1,0,0,0,0,0,1,0,1,0
3.0,4,167,3.0,50,5913,1,0,0,1,0,0,0,1,0,0,0,1
5.0,1,248,8.0,2,4023,1,0,0,0,0,1,0,0,1,0,1,0
4.0,2,225,2.0,6,2010,1,1,0,0,0,0,0,0,1,0,1,0
2.0,4,153,2.0,57,1264,1,0,0,0,1,0,0,0,1,0,0,1
3.9906742699283977,5,133,3.0,3,1403,1,0,0,0,0,1,0,1,0,0,0,1
4.0,2,185,3.6913377617212664,5,5913,0,0,0,0,1,0,0,0,1,0,0,1
5.0,4,263,2.0,5,4595,0,0,0,0,0,1,0,1,0,0,0,1
4.1501317469461885,2,243,3.6913377617212664,8,4093,0,0,0,1,0,0,0,0,1,0,0,1
5.0,3,254,2.0,5,4764,1,0,0,0,0,1,1,0,0,0,0,1
3.0,3,153,2.0,18,1328,1,0,0,0,0,1,1,0,0,0,1,0
4.0,5,273,3.0,18,5043,1,1,0,0,0,0,0,0,1,0,1,0
4.0,2,192,3.0,3,4130,1,0,0,1,0,0,0,0,1,0,1,0
3.9906742699283977,5,202,3.0,46,3181,1,0,0,0,0,1,0,0,1,0,0,1
4.0,5,243,3.0,9,5263,0,0,1,0,0,0,0,0,1,0,1,0
5.0,2,196,3.0,44,2085,1,1,0,0,0,0,0,1,0,0,0,1
4.0,1,163,3.4945174595496593,3,4099,1,0,0,0,0,1,0,0,1,0,1,0
3.9906742699283977,1,153,3.0,10,5121,1,0,0,0,1,0,0,0,1,0,1,0
3.0,1,273,6.0,9,1198,1,0,0,0,1,0,0,0,1,0,1,0
4.1501317469461885,2,268,10.0,5,4483,0,0,1,0,0,0,0,1,0,0,0,1
4.1501317469461885,1,232,5.0,5,1427,0,0,0,0,1,0,0,0,1,0,1,0
3.9906742699283977,5,170,3.4945174595496593,10,5621,1,0,0,0,1,0,0,1,0,0,1,0
3.9906742699283977,3,210,3.4945174595496593,18,5913,1,0,1,0,0,0,0,0,1,0,0,1
4.1501317469461885,3,158,2.0,7,4865,0,0,0,0,0,1,1,0,0,0,0,1
5.0,2,284,4.0,1,4171,1,0,1,0,0,0,0,0,1,0,1,0
6.0,3,260,3.6913377617212664,1,1775,0,0,0,0,0,1,0,0,1,0,1,0
3.0,2,273,3.0,8,5754,1,0,0,1,0,0,1,0,0,1,0,0
4.0,5,140,3.0,5,4956,0,1,0,0,0,0,0,0,1,0,0,1
4.0,2,247,3.0,64,5913,1,0,0,1,0,0,0,0,1,0,0,1
3.0,3,154,4.0,7,1915,0,0,0,1,0,0,0,0,1,0,0,1
6.0,3,244,3.0,4,5913,1,0,0,0,0,1,0,0,1,0,0,1
5.0,2,140,3.6913377617212664,5,1521,0,0,0,0,0,1,0,0,1,0,0,1
6.0,5,251,4.0,5,1660,0,1,0,0,0,0,0,0,1,0,0,1
4.0,5,147,3.4945174595496593,19,1940,1,0,0,0,1,0,0,0,1,0,0,1
6.0,4,272,2.0,7,4145,0,0,0,0,0,1,0,1,0,0,1,0
3.0,1,200,2.0,18,2551,1,0,0,0,1,0,0,0,1,0,0,1
4.0,5,105,5.0,18,5824,1,1,0,0,0,0,0,1,0,1,0,0
4.1501317469461885,1,247,2.0,5,5098,0,0,0,0,0,1,0,0,1,0,0,1
5.0,2,280,4.0,8,4539,1,0,0,0,0,1,0,0,1,0,1,0
3.0,5,182,3.4945174595496593,18,3595,1,0,0,1,0,0,1,0,0,0,0,1
5.0,2,244,6.0,18,1702,1,0,0,0,0,1,0,0,1,0,1,0
5.0,4,182,3.4945174595496593,18,5913,1,0,0,0,0,1,1,0,0,0,0,1
4.0,2,261,5.0,5,1073,1,0,0,0,1,0,0,1,0,0,0,1
5.0,2,244,6.0,7,1315,0,0,0,0,0,1,1,0,0,0,1,0
6.0,5,256,4.0,2,1163,0,0,0,0,1,0,0,0,1,0,1,0
4.0,2,233,5.0,8,1097,0,1,0,0,0,0,0,0,1,0,1,0
4.0,2,280,4.0,18,5288,1,0,0,0,0,1,0,0,1,0,1,0
4.1501317469461885,5,222,3.6913377617212664,2,4425,0,0,0,0,0,1,0,0,1,0,0,1
5.0,2,285,4.0,18,1666,1,0,0,0,0,1,0,0,1,0,0,1
5.0,5,162,4.0,5,1311,0,0,0,1,0,0,0,0,1,0,1,0
3.0,1,238,3.6913377617212664,5,5158,0,0,0,1,0,0,0,0,1,0,1,0
5.0,5,132,3.0,18,4195,1,0,0,0,0,1,0,1,0,0,1,0
6.0,5,304,4.0,18,1755,1,0,0,0,0,1,0,0,1,0,1,0
3.0,4,145,4.0,5,5801,0,0,0,0,0,1,0,0,1,1,0,0
5.0,4,275,2.0,18,5395,1,1,0,0,0,0,0,0,1,0,0,1
4.0,2,216,3.0,10,4636,0,1,0,0,0,0,0,0,1,0,1,0
3.9906742699283977,2,191,2.0,18,2059,1,0,0,1,0,0,0,0,1,1,0,0
2.0,1,209,5.0,18,2016,1,0,0,0,0,1,0,0,1,0,1,0
5.0,3,239,3.4945174595496593,18,3734,1,0,0,0,0,1,0,0,1,0,1,0
4.0,1,251,3.0,18,2502,1,1,0,0,0,0,0,0,1,0,1,0
4.0,3,220,3.0,8,3342,1,0,0,0,0,1,0,0,1,0,0,1
5.0,4,180,2.0,52,1122,1,0,0,1,0,0,1,0,0,0,1,0
3.0,1,155,3.0,7,5709,0,1,0,0,0,0,0,0,1,0,0,1
3.0,2,140,2.0,16,1685,1,0,0,0,0,1,0,0,1,0,1,0
3.0,4,208,3.4945174595496593,18,2100,1,0,0,0,0,1,0,0,1,0,0,1
4.1501317469461885,5,260,3.0,5,4331,0,0,0,1,0,0,1,0,0,0,1,0
3.0,3,158,3.0,5,5502,0,0,1,0,0,0,1,0,0,0,1,0
